Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	
karuk-2010-10-25-sd-vs-2_13.mat	"UH0"	762.677	870.662	110.273	199.894	108.189	76.077	73.998	94.599	410.597	406.991	440.006	399.811	401.227	405.340	1169.204	1093.516	1082.737	1120.456	1216.370	1324.280	2572.774	2763.396	2638.809	2570.937	2494.218	2405.697	
karuk-2010-10-25-sd-vs-2_15.mat	"xu"	858.967	1141.771	163.275	149.415	149.415	149.415	191.089	155.256	682.847	697.920	761.774	862.985	648.797	444.206	1414.687	1530.353	1535.072	1612.082	1235.602	1153.055	2617.480	2795.470	2314.093	2684.228	2831.407	2459.250	
karuk-2010-10-25-sd-vs-2_15.mat	"HH"	858.967	1059.961	159.597	149.415	149.415	149.415	149.415	203.230	780.612	676.908	736.872	780.150	891.282	816.645	1541.001	1614.566	1366.140	1622.532	1662.476	1426.588	2657.667	3084.765	2155.786	2439.084	2724.247	2903.060	
karuk-2010-10-25-sd-vs-2_15.mat	"UH0"	1059.961	1141.771	165.318	193.742	172.991	157.978	154.118	147.735	441.380	418.885	471.025	456.963	426.247	432.765	1102.881	957.861	1060.004	1130.130	1158.538	1205.705	2522.684	2707.083	2554.641	2511.798	2474.554	2369.588	
karuk-2011-01-29-vs-1_01.mat	"xuu"	150.000	369.580	193.484	193.484	193.484	207.596	196.465	188.288	618.959	895.420	861.050	632.055	370.734	330.860	1070.470	1498.444	1018.144	993.535	914.144	917.209	2642.756	2873.512	2815.731	2545.527	2342.887	2628.162	
karuk-2011-01-29-vs-1_01.mat	"HH"	150.000	275.304	201.189	201.189	201.189	201.189	201.189	201.189	824.265	948.334	845.846	864.686	818.720	648.190	1187.857	1806.042	1047.307	1030.495	1025.547	997.622	2765.699	2991.636	2735.933	2817.127	2740.247	2534.861	
karuk-2011-01-29-vs-1_01.mat	"UW1"	275.304	369.580	193.484	209.691	193.776	187.083	189.709	186.931	345.816	309.620	397.758	361.136	348.485	314.971	915.025	897.531	920.438	910.388	953.690	894.402	2479.937	2370.752	2292.482	2444.493	2667.131	2624.095	
karuk-2011-01-29-vs-1_02.mat	"xuu"	0.000	186.199	194.159	194.159	194.159	213.857	192.827	183.518	582.200	965.727	716.925	517.407	502.647	467.269	1119.249	1972.210	1130.951	1061.289	952.133	1027.571	2946.692	3676.570	3599.888	2902.324	2492.280	2560.947	
karuk-2011-01-29-vs-1_02.mat	"HH"	0.000	91.534	222.592	222.592	222.592	222.592	222.592	222.592	735.414	735.414	965.727	637.149	792.826	633.187	1318.609	1318.609	1972.210	1189.679	1074.469	1216.964	3581.566	3581.566	3676.570	3628.584	3546.156	3510.078	
karuk-2011-01-29-vs-1_02.mat	"UW1"	91.534	186.199	193.552	214.147	197.843	189.222	184.543	182.603	469.652	408.400	502.500	502.589	479.925	455.706	974.125	911.683	957.070	946.446	1005.389	1047.888	2487.697	2342.333	2409.131	2563.421	2583.630	2539.934	
karuk-2011-01-30-vs-1_29.mat	"pu"	2307.536	2821.491	195.191	40.539	40.539	40.539	410.104	174.169	979.799	1180.850	1280.600	1062.796	1156.346	216.000	2245.390	2392.559	2427.921	2171.410	2263.783	1963.023	3242.719	3489.509	3531.700	3391.307	3417.364	2379.833	
karuk-2011-01-30-vs-1_29.mat	"P"	2307.536	2716.628	250.830	40.416	40.600	40.600	40.600	431.081	1173.562	1131.654	1249.529	1181.623	1118.347	1185.957	2317.742	2362.594	2451.221	2269.414	2282.378	2237.120	3460.698	3473.709	3573.326	3407.491	3413.998	3441.601	
karuk-2011-01-30-vs-1_29.mat	"UH0"	2716.628	2821.491	174.483	187.815	180.712	172.117	166.264	164.870	215.799	224.205	229.574	218.017	205.041	199.610	1957.707	1592.349	1883.995	2129.293	2105.072	2078.795	2387.268	2547.321	2343.051	2309.964	2374.018	2343.712	
karuk-2011-08-16-vs-3_19.mat	"puu"	2120.000	2330.758	188.951	188.951	215.074	197.403	182.706	168.700	502.860	580.452	569.031	586.216	385.472	398.394	1357.033	1510.842	1468.318	1377.450	1107.302	1305.586	2690.438	2718.804	2804.939	2925.004	2461.198	2533.687	
karuk-2011-08-16-vs-3_19.mat	"P"	2120.000	2175.038	243.362	243.362	243.362	243.362	243.362	243.362	545.812	376.482	489.077	569.790	934.468	417.817	1493.789	1244.162	1435.628	1571.868	1733.756	1470.149	2724.335	2563.232	2414.554	2319.482	3522.886	2796.317	
karuk-2011-08-16-vs-3_19.mat	"UW1"	2175.038	2330.758	188.951	214.304	198.671	187.987	177.290	166.767	486.842	628.010	634.937	384.306	388.958	399.211	1310.465	1518.167	1460.061	1063.093	1168.677	1337.059	2672.600	2837.089	3080.391	2394.605	2517.983	2531.277	
karuk-2011-12-21-vs-2_03.mat	"pu"	520.000	665.342	183.142	183.142	192.492	191.715	178.854	178.417	497.510	829.383	657.796	299.983	332.999	356.008	1459.617	2088.631	1744.075	940.541	1090.980	1417.291	2609.168	3158.014	2706.445	2423.447	2382.444	2364.618	
karuk-2011-12-21-vs-2_03.mat	"P"	520.000	579.774	195.821	195.821	195.821	195.821	195.821	195.821	728.890	1106.820	659.535	657.363	786.412	486.696	1881.037	2383.529	1806.497	1969.801	1817.019	1442.659	2914.562	3500.085	2933.931	2973.920	2439.326	2714.685	
karuk-2011-12-21-vs-2_03.mat	"UH0"	579.774	665.342	182.795	196.651	181.109	178.645	179.002	177.906	330.912	299.671	311.932	334.500	349.636	359.495	1154.543	912.271	996.984	1102.786	1206.415	1546.233	2390.981	2421.276	2406.093	2395.511	2340.985	2384.783	
karuk-2011-12-21-vs-2_08.mat	"pu"	140.000	314.658	189.091	189.091	209.398	190.746	180.911	183.777	484.733	750.329	630.086	316.509	351.638	358.565	1465.056	1900.029	1595.332	1077.471	1251.161	1474.943	2666.422	3122.867	3133.445	2356.727	2347.779	2353.573	
karuk-2011-12-21-vs-2_08.mat	"P"	140.000	193.359	208.275	208.275	208.275	208.275	208.275	208.275	817.213	878.085	800.025	658.037	902.798	835.917	1991.145	2033.954	2030.333	1780.385	2110.658	2013.420	3271.660	3401.809	2998.152	3043.038	3465.987	3438.999	
karuk-2011-12-21-vs-2_08.mat	"UH0"	193.359	314.658	188.629	206.677	188.717	180.344	182.504	183.948	336.861	303.810	317.444	349.235	354.048	360.090	1231.045	988.687	1105.898	1183.554	1373.994	1501.763	2399.167	2592.476	2339.746	2349.795	2339.971	2357.743	
karuk-2011-12-21-vs-2_12.mat	"pu"	620.000	729.898	183.965	167.849	169.993	167.363	237.392	204.003	522.245	461.188	512.588	633.696	486.186	521.967	1201.035	1197.264	1127.515	1423.955	1133.056	1091.918	2728.400	2734.743	2812.945	3036.759	2669.174	2374.172	
karuk-2011-12-21-vs-2_12.mat	"P"	620.000	704.786	173.664	166.975	170.642	168.618	168.618	237.202	523.431	453.296	489.728	587.025	614.271	478.062	1234.540	1186.013	1207.604	971.889	1612.241	1160.638	2827.699	2730.208	2783.008	2807.427	3081.139	2709.010	
karuk-2011-12-21-vs-2_12.mat	"UH0"	704.786	729.898	208.014	240.729	227.581	199.469	188.252	183.845	515.816	481.938	513.135	525.626	529.808	531.882	1082.107	1025.402	1061.242	1083.474	1111.498	1131.228	2392.293	2527.795	2498.898	2414.737	2315.989	2212.750	
karuk-2011-12-21-vs-2_13.mat	"pu"	3810.000	3951.361	220.701	165.960	293.556	271.891	198.282	160.781	523.065	545.954	493.045	738.199	457.871	402.598	1567.422	1815.267	2055.341	1902.401	1168.098	929.844	2858.642	3374.581	3055.685	2912.928	2553.724	2442.469	
karuk-2011-12-21-vs-2_13.mat	"P"	3810.000	3910.136	246.589	132.644	299.840	288.493	271.125	215.281	570.321	534.148	624.405	351.594	717.696	613.664	1817.532	1817.966	2059.624	1888.199	1824.169	1433.648	3037.450	3420.494	3291.692	2864.377	2740.822	2824.183	
karuk-2011-12-21-vs-2_13.mat	"UH0"	3910.136	3951.361	171.731	200.933	180.769	163.233	157.229	154.457	404.679	386.605	463.346	448.238	388.645	337.560	951.968	995.809	1009.151	959.234	907.947	883.100	2414.962	2318.288	2440.838	2454.797	2444.917	2421.596	
karuk-2011-12-21-vs-2_16.mat	"pu"	900.000	1016.950	187.133	187.133	187.133	187.133	210.668	170.123	766.786	902.540	828.538	1166.901	444.570	514.331	1770.652	2094.433	2016.295	2606.743	1134.091	1056.447	3067.030	3427.635	3248.021	3503.946	2595.483	2588.269	
karuk-2011-12-21-vs-2_16.mat	"P"	900.000	980.015	221.426	221.426	221.426	221.426	221.426	221.426	891.018	924.963	804.436	868.162	1168.945	709.512	2104.885	2078.145	2061.346	2028.187	2594.648	1798.213	3309.387	3452.046	3344.698	3205.345	3486.705	3080.225	
karuk-2011-12-21-vs-2_16.mat	"UH0"	980.015	1016.950	185.412	225.525	193.517	174.827	169.100	165.322	491.192	411.751	504.932	524.157	519.576	498.805	1036.475	976.768	1038.461	1066.056	1071.081	1032.308	2536.791	2457.788	2439.489	2533.942	2630.583	2618.991	
karuk-2011-12-21-vs-3_04.mat	"pu"	470.000	644.458	185.050	185.050	185.050	218.044	184.407	172.532	643.878	1047.736	590.381	724.781	421.589	428.104	1639.157	2258.454	2033.214	1527.130	1161.774	1203.335	2943.387	3540.923	3307.176	2720.399	2545.538	2598.563	
karuk-2011-12-21-vs-3_04.mat	"P"	470.000	563.958	222.596	222.596	222.596	222.596	222.596	222.596	833.043	1091.031	946.429	618.628	654.834	831.825	2043.028	2280.986	2213.226	2041.117	2031.761	1649.812	3263.538	3615.544	3451.713	3349.658	3275.413	2660.633	
karuk-2011-12-21-vs-3_04.mat	"UH0"	563.958	644.458	184.159	210.405	187.150	177.405	172.442	172.394	418.243	388.880	423.845	421.453	411.246	445.746	1157.406	1025.229	1146.127	1214.839	1203.455	1201.790	2561.839	2513.490	2521.476	2574.244	2576.039	2624.188	
karuk-2011-12-21-vs-3_06.mat	"pu"	0.000	199.243	185.051	185.051	185.051	199.946	181.059	180.887	618.119	1281.133	945.361	584.520	333.623	353.178	1895.132	2555.043	2214.622	1361.224	1598.623	2150.037	2862.871	3927.788	3474.396	2616.282	2456.428	2477.552	
karuk-2011-12-21-vs-3_06.mat	"P"	0.000	103.421	208.510	208.510	208.510	208.510	208.510	208.510	962.452	962.452	1280.511	972.293	899.307	769.086	2075.089	2075.089	2555.628	2183.659	2170.449	1472.164	3308.788	3308.788	3937.840	3439.007	3337.617	2643.595	
karuk-2011-12-21-vs-3_06.mat	"UH0"	103.421	199.243	184.110	196.341	181.133	180.030	180.387	181.474	334.019	294.256	328.106	343.671	352.423	354.682	1739.819	1115.714	1484.770	1813.621	2133.240	2189.060	2497.294	2610.737	2495.920	2400.723	2432.516	2533.202	
karuk-2011-12-21-vs-3_31.mat	"pu"	1030.000	1198.058	189.750	173.988	170.084	238.978	205.222	180.364	527.421	532.924	613.624	485.799	459.073	543.187	1271.716	1382.819	1528.200	1303.036	979.002	1155.665	2696.887	2758.453	2842.002	2901.897	2623.089	2366.973	
karuk-2011-12-21-vs-3_31.mat	"pu"	1670.000	1810.000	163.172	137.310	137.310	137.310	137.310	187.858	590.343	584.493	645.171	651.445	695.827	383.415	1590.030	998.480	1478.260	1945.991	1808.639	1714.955	2940.041	2835.137	3009.466	2916.826	3104.937	2818.147	
karuk-2011-12-21-vs-3_31.mat	"P"	1030.000	1127.549	182.225	175.239	172.370	172.370	172.370	239.889	547.396	533.171	543.797	631.259	550.086	489.493	1417.828	1405.576	1367.895	1651.963	1405.283	1304.269	2838.897	2651.000	2903.890	2912.362	2952.835	2839.502	
karuk-2011-12-21-vs-3_31.mat	"UH0"	1127.549	1198.058	194.779	226.574	199.967	187.818	181.197	177.357	497.677	424.227	464.750	485.629	469.802	635.920	1063.203	949.233	978.347	1034.472	1071.620	1271.892	2498.436	2637.453	2606.116	2590.947	2321.786	2329.839	
karuk-2011-12-21-vs-3_31.mat	"P"	1670.000	1780.000	137.310	137.310	137.310	137.310	137.310	137.310	644.154	557.152	651.700	611.254	703.132	696.461	1560.792	956.648	1267.172	1735.082	2076.957	1786.028	2974.581	2853.861	2853.271	3045.569	3025.976	3108.436	
karuk-2011-12-21-vs-3_31.mat	"UH0"	1780.000	1810.000	187.858	187.858	194.295	195.228	186.649	178.840	399.483	458.742	302.580	379.115	370.489	451.464	1684.724	1161.441	1263.994	2084.303	2036.950	1962.622	2807.155	2622.432	2564.963	3091.347	2647.899	3181.744	
karuk-2011-12-21-vs-3_33.mat	"pu"	1250.000	1359.288	179.909	147.964	149.700	151.037	235.619	218.604	464.353	356.336	430.986	725.026	495.900	334.622	1445.105	1588.734	1512.700	1864.060	1308.631	973.914	2858.170	2836.418	2717.109	3184.933	2873.224	2699.295	
karuk-2011-12-21-vs-3_33.mat	"P"	1250.000	1327.167	148.854	148.390	147.832	150.392	150.392	150.392	514.446	349.241	391.153	440.028	662.308	745.301	1634.383	1501.184	1680.307	1438.546	1839.318	1715.044	2915.672	2853.849	2733.178	2787.235	3195.241	3005.143	
karuk-2011-12-21-vs-3_33.mat	"UH0"	1327.167	1359.288	223.580	238.047	228.265	221.415	217.542	213.045	342.017	354.681	377.551	365.261	331.887	286.951	983.840	1000.903	1032.093	1013.953	944.928	935.348	2719.051	2768.660	2742.823	2736.393	2693.587	2652.431	
karuk-2011-12-21-vs-3_36.mat	"pu"	2300.000	2431.887	189.552	189.552	189.552	189.552	209.850	182.497	616.295	646.178	606.129	701.434	675.659	446.310	1596.750	1918.498	1707.127	1751.483	1549.139	1034.753	2891.973	3223.030	2993.986	2847.466	2885.094	2486.428	
karuk-2011-12-21-vs-3_36.mat	"P"	2300.000	2399.251	213.663	213.663	213.663	213.663	213.663	213.663	675.597	486.719	814.079	674.309	668.258	768.608	1785.281	1744.986	1997.125	1709.348	1780.209	1736.688	3014.543	3080.813	3262.202	3052.336	2745.136	2956.762	
karuk-2011-12-21-vs-3_36.mat	"UH0"	2399.251	2431.887	188.263	209.444	195.311	184.581	177.449	173.386	434.395	392.440	444.154	476.049	468.237	406.648	1023.554	983.328	1023.861	1053.645	1044.189	1020.027	2525.496	2672.420	2621.022	2490.938	2381.004	2446.960	
karuk-2011-12-21-vs-3_38.mat	"puu"	210.000	420.000	199.639	199.639	224.395	200.672	193.742	190.087	467.533	609.833	522.587	397.706	401.813	411.909	1176.166	1718.148	1227.867	982.400	981.026	976.029	2653.743	3071.945	2719.036	2503.495	2494.180	2480.749	
karuk-2011-12-21-vs-3_38.mat	"pu"	980.000	1104.214	85.913	85.913	85.913	85.913	85.913	85.913	513.255	460.303	586.772	546.725	517.412	460.929	1272.963	1142.949	1179.889	1492.223	1530.756	1061.685	2644.938	2437.057	2729.354	2942.635	2839.420	2311.955	
karuk-2011-12-21-vs-3_38.mat	"P"	210.000	260.000	0	0	0	0	0	0	655.996	600.395	571.928	406.154	777.863	907.701	1762.826	1666.738	1660.922	1591.196	1888.334	1996.912	3098.271	3064.159	3072.556	3028.129	3099.517	3217.751	
karuk-2011-12-21-vs-3_38.mat	"UW1"	260.000	420.000	199.639	225.543	203.139	195.170	192.281	189.744	409.023	429.064	398.529	398.166	405.345	413.282	995.519	1056.699	981.326	984.947	975.569	976.736	2516.841	2610.647	2499.210	2506.490	2484.572	2480.101	
karuk-2011-12-21-vs-3_38.mat	"P"	980.000	1072.836	0	0	0	0	0	0	531.788	430.577	579.611	562.647	550.230	547.605	1346.028	1131.492	1211.168	1258.051	1439.988	1679.666	2753.212	2334.701	2738.771	2782.567	2947.645	2966.456	
karuk-2011-12-21-vs-3_38.mat	"UH0"	1072.836	1104.214	85.913	85.913	86.595	85.985	85.612	85.511	455.651	435.484	455.816	465.594	469.741	453.451	1049.569	998.142	1015.138	1051.556	1085.568	1097.487	2318.813	2344.609	2319.370	2319.067	2311.356	2297.480	
karuk-2011-12-21-vs-4_01.mat	"puu"	2110.000	2327.292	183.920	183.920	188.776	186.137	189.417	172.085	466.378	917.431	348.095	357.560	359.581	343.127	1109.355	1961.513	883.402	933.723	912.668	846.761	2729.562	3286.270	2574.951	2621.110	2588.583	2568.980	
karuk-2011-12-21-vs-4_01.mat	"P"	2110.000	2152.846	0	0	0	0	0	0	917.431	902.356	1122.776	851.085	1311.083	508.051	1961.513	1798.209	2182.411	2275.920	2299.975	1445.215	3286.270	3016.781	3593.375	3596.319	3731.267	2721.438	
karuk-2011-12-21-vs-4_01.mat	"UW1"	2152.846	2327.292	183.920	189.110	184.332	191.284	186.368	169.954	352.044	347.057	354.366	360.433	357.852	341.004	893.844	874.816	924.870	934.125	898.274	839.325	2587.989	2560.395	2615.274	2623.434	2572.597	2569.533	
karuk-2011-12-21-vs-4_02.mat	"puu"	1610.000	1888.838	185.441	185.441	195.112	189.776	184.005	174.006	459.258	794.319	390.443	383.011	371.694	349.579	1173.981	1941.223	1026.243	1037.267	935.051	914.774	2664.444	3183.056	2492.251	2537.316	2556.062	2541.363	
karuk-2011-12-21-vs-4_02.mat	"P"	1610.000	1669.133	0	0	0	0	0	0	773.699	785.048	880.994	895.967	945.254	411.154	1893.111	1947.560	2095.732	2011.254	2213.116	1273.280	3147.476	3034.409	3276.487	3377.325	3600.854	2561.544	
karuk-2011-12-21-vs-4_02.mat	"UW1"	1669.133	1888.838	185.441	196.290	190.503	186.691	182.283	172.184	373.562	392.248	384.835	377.367	367.017	346.448	977.863	1018.908	1054.813	986.831	908.745	920.376	2532.429	2491.524	2517.022	2561.576	2548.909	2544.202	
karuk-2011-12-21-vs-5_11.mat	"pu"	0.000	181.738	172.705	172.705	172.705	215.303	167.244	163.833	602.419	462.768	778.518	813.405	419.748	455.042	1478.138	1861.238	1994.978	1604.333	982.220	1220.171	2796.885	3018.240	3143.637	2907.995	2522.087	2547.110	
karuk-2011-12-21-vs-5_11.mat	"P"	0.000	102.916	220.526	220.526	220.526	220.526	220.526	220.526	769.544	769.544	449.370	658.712	1157.773	740.031	1866.823	1866.823	1819.251	1842.168	2212.091	1573.533	3046.476	3046.476	2995.530	3113.996	3238.471	2830.008	
karuk-2011-12-21-vs-5_11.mat	"UH0"	102.916	181.738	169.113	192.249	161.979	161.075	163.236	165.155	435.127	403.751	413.641	448.724	465.612	443.202	1087.232	915.023	978.745	1068.286	1191.218	1274.050	2553.221	2626.496	2515.723	2516.181	2547.882	2552.810	
karuk-2011-12-21-vs-5_57.mat	"puu"	1280.000	1572.700	210.816	206.322	240.530	217.403	215.856	194.661	440.257	519.351	465.935	419.423	417.879	379.467	1194.901	1437.045	1343.120	1106.560	1130.808	962.357	2609.072	2820.445	2676.911	2566.246	2447.112	2539.113	
karuk-2011-12-21-vs-5_57.mat	"P"	1280.000	1386.986	212.158	206.322	206.322	206.322	206.322	251.064	500.252	435.186	510.833	610.496	562.298	380.497	1422.909	1403.600	1211.591	1696.555	1573.957	1204.655	2762.851	2721.980	2735.142	3012.628	2729.979	2598.523	
karuk-2011-12-21-vs-5_57.mat	"UW1"	1386.986	1572.700	210.879	223.647	217.215	216.939	209.931	186.901	405.218	415.739	417.067	418.036	410.206	365.500	1061.995	1060.126	1117.873	1131.944	1063.018	939.111	2519.759	2580.503	2548.734	2468.557	2455.116	2546.813	
karuk-2011-12-21-vs-6_17.mat	"pu"	820.000	973.238	126.677	47.893	46.326	195.093	153.528	148.299	586.084	586.744	926.619	539.361	446.402	435.871	1384.372	1747.219	2086.872	1058.297	927.530	1104.841	2737.716	2879.042	3093.506	2570.821	2652.145	2497.493	
karuk-2011-12-21-vs-6_17.mat	"P"	820.000	899.439	59.911	59.911	47.869	47.103	44.897	202.143	724.878	719.193	458.627	1066.900	810.648	600.421	1747.989	1833.953	1669.472	2237.262	1839.404	1148.189	2898.299	3085.480	2636.106	3324.357	2795.486	2601.030	
karuk-2011-12-21-vs-6_17.mat	"UH0"	899.439	973.238	158.827	190.393	155.467	149.679	148.699	147.887	434.953	413.027	446.800	446.517	454.509	418.664	989.575	868.700	896.907	972.750	1082.798	1131.726	2564.720	2526.140	2659.465	2656.169	2589.132	2403.572	
karuk-2011-12-21-vs-6_18.mat	"pu"	1300.000	1492.691	126.120	45.062	45.062	45.062	144.144	138.848	517.480	612.571	816.473	453.041	355.251	361.465	1591.056	1927.837	1908.863	1461.642	1319.150	1338.942	2806.002	2973.297	3157.761	2828.918	2522.711	2553.087	
karuk-2011-12-21-vs-6_18.mat	"P"	1300.000	1399.551	45.062	45.062	45.062	45.062	45.062	45.062	664.417	472.496	755.220	859.708	759.761	482.883	1851.235	1919.147	1910.193	1896.371	1912.620	1598.703	3049.672	3038.610	2903.735	3094.663	3223.828	2985.299	
karuk-2011-12-21-vs-6_18.mat	"UH0"	1399.551	1492.691	141.174	141.174	146.645	142.096	139.434	138.199	357.327	355.128	355.510	352.835	360.919	362.878	1307.088	1207.763	1300.906	1349.641	1344.106	1333.249	2542.093	2558.717	2531.215	2510.246	2510.975	2597.083	
