Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF0_means006	pF0_means007	pF0_means008	pF0_means009	pF0_means010	pF0_means011	pF0_means012	pF0_means013	pF0_means014	pF0_means015	pF0_means016	pF0_means017	pF0_means018	pF0_means019	pF0_means020	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF1_means006	pF1_means007	pF1_means008	pF1_means009	pF1_means010	pF1_means011	pF1_means012	pF1_means013	pF1_means014	pF1_means015	pF1_means016	pF1_means017	pF1_means018	pF1_means019	pF1_means020	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF2_means006	pF2_means007	pF2_means008	pF2_means009	pF2_means010	pF2_means011	pF2_means012	pF2_means013	pF2_means014	pF2_means015	pF2_means016	pF2_means017	pF2_means018	pF2_means019	pF2_means020	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	pF3_means006	pF3_means007	pF3_means008	pF3_means009	pF3_means010	pF3_means011	pF3_means012	pF3_means013	pF3_means014	pF3_means015	pF3_means016	pF3_means017	pF3_means018	pF3_means019	pF3_means020	
VS-34a_07.mat	"pu"	590.000	715.376	184.599	161.505	158.233	153.759	154.808	161.793	168.152	171.133	174.247	174.247	174.247	174.247	174.247	229.033	229.944	215.693	208.804	204.677	201.588	198.680	196.497	440.427	230.823	264.748	382.132	691.420	1126.519	750.423	593.422	346.747	301.855	280.122	295.256	309.713	338.910	395.074	425.282	428.810	427.680	421.897	399.389	359.040	1292.384	1175.806	1157.772	1525.579	2126.410	2202.285	1559.032	1531.618	1623.719	1708.223	1706.337	1350.054	1173.815	922.126	897.426	879.152	878.285	889.026	889.428	893.193	908.474	2677.047	2780.480	2661.130	3238.379	3246.641	3552.904	2437.109	2450.545	2432.905	2442.296	2672.230	2663.461	2525.584	2480.249	2675.664	2660.991	2660.751	2639.903	2616.689	2461.631	2310.265	
VS-34a_07.mat	"ki"	2760.000	2990.000	164.572	164.572	164.572	164.572	164.572	164.572	164.572	164.572	164.572	221.419	200.266	192.872	192.181	190.150	183.581	174.024	114.893	88.530	88.701	88.701	88.701	561.624	729.832	755.155	831.709	1175.810	1087.763	817.988	782.876	943.514	300.943	351.202	368.346	380.019	371.321	381.498	371.071	341.068	320.097	257.381	313.196	328.806	1936.701	1667.859	1912.993	2308.627	2715.154	2720.644	2206.097	1815.211	2017.437	2062.137	2043.915	2086.693	2040.853	1428.208	1076.729	1409.960	1737.578	1861.612	1874.171	1905.524	1871.524	2991.057	3194.325	3348.838	3463.063	4068.064	3881.346	3301.780	2537.099	2645.931	2770.805	2882.039	2934.439	3306.545	2776.684	2282.036	2188.180	2616.178	2937.716	2756.132	2994.847	2919.186	
VS-34a_07.mat	"P"	590.000	670.783	163.877	161.956	160.268	157.842	155.178	152.424	154.467	159.252	164.435	167.755	169.725	171.619	174.247	174.341	174.341	174.341	174.341	174.341	174.341	174.341	229.033	457.693	223.921	250.594	267.236	268.731	509.131	685.867	1048.992	1086.615	772.822	772.262	521.710	352.270	322.953	287.412	277.068	288.833	296.817	303.443	324.302	344.101	1507.749	1176.754	1175.237	1164.739	1033.831	1786.051	1959.571	2273.154	2015.547	1568.746	1577.260	1513.787	1613.175	1660.851	1760.096	1759.238	1497.188	1308.058	1234.175	1014.441	907.630	2731.508	2798.761	2720.756	2639.967	2737.283	3478.668	3040.315	3619.556	3238.753	2438.695	2449.871	2450.734	2470.147	2378.178	2523.178	2669.773	2720.561	2641.695	2566.863	2428.007	2514.235	
VS-34a_07.mat	"UH0"	670.783	715.376	208.610	231.017	236.134	229.888	219.173	215.459	211.919	210.770	208.150	206.710	205.341	204.410	203.186	202.319	201.301	199.852	199.206	197.959	197.157	196.401	195.912	407.257	374.172	393.424	408.423	420.204	426.320	428.045	428.562	428.852	429.192	428.932	427.697	425.452	423.382	421.268	416.539	407.179	389.566	370.268	357.244	348.537	891.266	901.452	899.604	895.461	886.819	877.881	873.913	874.105	878.926	885.192	888.887	890.285	889.721	888.991	889.355	890.465	891.929	894.716	899.934	907.479	917.425	2577.050	2671.410	2690.659	2678.082	2663.276	2659.456	2661.524	2662.934	2660.925	2655.370	2646.969	2636.331	2628.311	2625.969	2617.097	2581.936	2508.864	2395.469	2312.131	2292.470	2315.675	
VS-34a_07.mat	"K"	2760.000	2840.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881.014	826.285	727.653	634.777	847.951	761.653	687.198	722.284	826.385	1041.059	1209.926	1223.758	1054.333	991.138	1121.093	1268.125	955.341	436.478	703.586	756.129	813.295	2187.361	1599.733	1685.032	1723.971	2407.021	1726.785	1782.918	2005.413	2365.370	2713.971	2646.709	2752.839	2788.896	2728.475	2690.918	2709.817	2405.086	1792.138	1848.266	1721.514	1817.558	3396.428	3136.609	3195.414	3251.917	3863.421	3274.214	2934.891	2850.975	3663.326	4133.123	4074.819	4064.803	4042.750	4006.168	3768.001	3657.751	3401.053	3062.903	2744.630	2454.504	2485.581	
VS-34a_07.mat	"IH0"	2840.000	2990.000	164.572	164.572	224.324	222.469	204.662	194.623	193.028	192.447	191.954	190.284	186.166	181.444	174.919	150.088	88.967	88.576	88.450	88.907	88.907	88.907	88.907	392.327	977.087	667.707	306.265	344.864	358.221	369.856	376.904	383.516	369.347	371.258	389.476	375.685	345.635	338.705	333.298	264.989	263.463	319.456	312.096	336.495	1802.061	2002.135	2000.774	2096.875	2056.931	2067.652	2088.911	2035.791	2052.805	1386.643	992.742	1188.209	1386.003	1627.647	1768.467	1867.053	1927.883	1820.462	1902.484	1957.796	1824.552	2770.489	2610.258	2691.999	2779.042	2935.707	2828.351	2937.872	3293.547	3254.335	2790.622	2281.347	2268.536	2206.089	2247.435	2908.711	2989.296	2737.939	2790.353	3000.049	2974.751	2922.183	
VS-34a_17.mat	"pu"	1220.000	1478.435	183.008	151.241	149.016	150.078	153.667	153.667	153.667	153.667	153.667	153.667	153.667	153.667	153.667	153.667	224.695	223.569	207.765	199.737	195.759	192.911	191.507	446.061	142.244	204.893	273.662	305.626	314.512	341.648	336.458	344.625	352.128	752.227	1390.242	922.814	611.633	317.093	387.377	378.882	395.032	387.143	375.127	401.004	1464.995	942.408	1394.654	1320.801	1466.463	1509.663	1840.404	1717.732	1858.437	1686.358	1941.520	2401.055	2097.484	1840.949	1823.797	1280.630	836.216	842.853	846.409	844.737	889.753	2796.440	2762.568	2622.372	2647.741	2609.083	2744.457	3131.899	2992.785	2801.162	3000.035	3165.775	3775.150	2740.222	2834.940	2790.402	2826.303	2432.035	2484.333	2595.173	2547.242	2527.747	
VS-34a_17.mat	"P"	1220.000	1405.078	157.683	151.545	149.914	148.489	149.925	153.333	153.333	153.333	153.333	153.333	153.333	153.333	153.333	153.333	153.333	153.333	153.333	153.333	153.333	153.333	222.644	470.983	129.435	185.654	218.403	276.122	300.896	312.595	314.659	341.927	339.176	335.947	347.603	350.229	342.429	962.512	1423.114	1113.768	835.946	592.627	345.091	376.293	1706.947	847.291	1237.954	1496.060	1284.229	1300.244	1614.499	1442.329	1810.522	1849.272	1672.094	1914.866	1772.268	1582.501	2103.636	2417.336	2246.683	2092.179	1796.870	1825.840	1907.864	2911.513	2754.729	2720.753	2583.961	2611.484	2738.855	2545.747	2772.403	3121.683	3134.805	2895.849	2759.384	3048.160	2894.135	3326.090	3774.603	3251.449	2452.598	2959.452	2788.974	3089.291	
VS-34a_17.mat	"UH0"	1405.078	1478.435	200.986	224.361	225.958	217.736	209.467	206.023	203.967	201.550	199.839	198.752	197.483	196.577	195.594	194.513	193.807	193.162	192.437	191.959	191.644	191.490	191.230	381.437	322.484	348.983	366.362	374.363	379.644	387.204	393.638	396.574	396.360	392.976	389.253	385.665	384.276	386.006	382.034	368.736	358.390	353.221	348.755	510.007	846.279	779.188	834.258	839.976	833.877	832.074	838.669	844.000	844.663	842.377	839.390	840.859	846.547	853.779	856.635	849.721	836.566	833.760	842.355	852.148	988.794	2503.174	2441.273	2376.368	2354.826	2400.005	2473.524	2478.955	2429.491	2453.948	2518.337	2571.128	2590.986	2597.568	2604.549	2587.800	2553.932	2528.837	2502.218	2452.123	2436.605	2712.953	
VS-34a_19.mat	"pu"	2990.000	3106.335	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	204.989	200.142	190.095	188.257	867.397	1095.874	644.529	578.385	751.955	1406.697	1475.740	1368.504	1142.093	777.173	948.612	1138.467	975.254	746.366	588.699	504.215	557.345	975.166	828.316	453.544	226.824	1969.800	2290.311	1555.434	1443.141	1812.600	2753.443	2703.033	2506.540	2172.170	1761.005	1866.275	2250.233	2171.667	1993.614	1067.555	1129.946	1529.660	2350.872	2100.697	1851.220	1685.396	3205.504	3631.769	2676.676	2758.019	3062.573	3790.365	3808.685	3525.152	3277.158	3183.157	3052.287	3500.895	3459.536	3289.044	2500.365	2640.719	2981.901	3565.526	3454.434	3146.887	2362.884	
VS-34a_19.mat	"P"	2990.000	3064.406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1021.172	1185.858	888.256	674.118	599.936	571.360	692.180	1351.533	1467.328	1490.475	1424.458	1351.432	1222.137	943.334	751.275	885.116	1114.420	1150.429	1073.240	871.274	746.226	2125.563	2406.404	2010.147	1576.161	1446.634	1458.105	1755.151	2737.142	2769.105	2726.717	2602.289	2477.404	2234.441	2007.876	1714.883	1732.562	2209.611	2264.321	2215.988	2136.407	2159.483	3331.883	3802.511	3230.237	2691.282	2741.866	2779.839	3023.090	3775.352	3811.164	3825.360	3725.927	3450.173	3266.337	3306.929	3156.374	2859.644	3530.424	3495.825	3479.519	3436.651	3417.531	
VS-34a_19.mat	"UH0"	3064.406	3106.335	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	193.291	204.989	202.090	197.900	194.259	190.094	189.158	188.669	188.586	188.011	596.083	700.209	589.165	537.597	517.426	506.741	490.083	429.626	262.502	779.031	1059.658	959.422	891.708	855.566	813.649	741.487	588.790	299.056	226.479	225.946	227.266	1703.291	1601.101	1078.607	1134.125	1141.897	1132.489	1117.002	1101.726	1095.707	2102.755	2534.121	2341.923	2157.235	2101.888	2090.717	2091.164	2100.826	1744.014	1383.278	1735.173	1730.858	2990.655	2960.435	2489.714	2542.460	2601.529	2649.751	2676.261	2678.638	2657.887	3392.675	3679.106	3546.160	3454.082	3438.732	3457.491	3497.136	3552.731	3109.155	2132.800	2276.529	2550.695	
VS-34a_20.mat	"pu"	2497.922	2644.624	183.827	183.827	183.827	183.827	183.827	183.827	183.827	183.827	183.827	183.827	183.827	183.827	183.827	231.098	197.729	186.195	181.583	177.305	173.511	170.479	167.054	512.715	458.227	392.161	454.538	455.138	633.617	503.627	378.821	584.255	670.788	981.546	819.659	390.258	379.908	386.878	391.487	416.358	443.739	463.101	473.740	486.148	1476.998	1636.525	2056.509	2214.949	1875.228	2039.466	2080.460	1790.481	1801.369	1877.299	2232.337	1977.168	802.149	820.635	840.883	862.367	879.123	875.377	870.776	910.924	1006.411	2770.483	2727.389	3037.095	3300.497	2871.433	3170.263	3235.065	2692.219	2861.004	2936.011	3421.576	3607.177	2539.344	2524.934	2354.686	2333.414	2318.490	2340.472	2368.725	2351.988	2351.830	
VS-34a_20.mat	"P"	2497.922	2587.713	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	227.037	562.098	479.857	416.250	382.833	414.960	475.124	476.392	361.930	735.778	561.652	469.390	404.298	665.279	577.913	554.755	829.399	991.999	938.200	765.537	407.370	366.412	1844.946	1613.524	1763.911	2158.967	2096.781	2295.721	1986.185	1532.280	2189.576	2171.849	2021.733	1838.794	1898.523	1779.087	1740.727	2052.272	2230.257	2265.560	1830.392	803.910	800.927	3031.286	2750.371	2643.630	3092.953	3293.970	3310.601	2920.037	2727.084	3295.700	3268.416	3164.289	2669.575	2962.923	2835.083	2801.877	3097.591	3355.671	3947.290	3390.638	2443.463	2668.043	
VS-34a_20.mat	"UH0"	2587.713	2644.624	183.827	230.148	233.289	205.980	193.523	189.069	186.976	184.401	183.270	181.239	179.756	178.004	176.335	174.763	173.492	172.451	171.421	170.099	168.589	167.401	165.969	432.841	381.218	390.140	390.854	385.760	382.640	387.240	398.173	408.218	416.418	426.360	438.359	449.841	458.142	463.205	466.863	470.865	475.265	479.390	484.749	491.447	888.262	821.362	832.396	838.277	841.086	845.861	858.008	871.456	877.881	879.732	879.675	877.437	873.488	870.158	868.608	873.634	893.372	921.635	939.892	978.012	1070.434	2358.568	2514.318	2396.198	2357.848	2352.681	2349.959	2337.372	2324.666	2319.305	2318.225	2318.160	2327.252	2351.808	2368.400	2370.054	2366.545	2359.697	2348.997	2334.988	2339.820	2373.633	
VS-34a_21.mat	"pu"	3440.000	3566.481	175.581	175.581	175.581	175.581	175.581	175.581	175.581	175.581	175.581	175.581	175.581	197.490	204.110	194.579	182.661	174.304	168.019	164.163	161.894	160.820	160.400	652.207	692.080	1040.154	1096.165	509.550	1019.854	1137.983	1091.499	912.618	739.969	426.193	283.665	301.386	333.176	378.263	422.053	441.180	443.387	424.218	313.761	858.734	1519.836	1961.322	2424.784	2322.947	1725.540	2115.921	2182.525	2191.855	1953.824	1513.454	1417.143	1158.740	812.400	837.676	855.760	865.282	874.950	880.130	914.102	956.726	2095.462	2853.631	3213.862	3475.806	3419.519	2615.531	3320.081	3367.435	3155.793	3364.412	2645.245	2582.783	2687.064	2606.448	2462.704	2362.606	2298.206	2331.418	2355.189	2388.796	2383.066	3716.787	
VS-34a_21.mat	"P"	3440.000	3509.861	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	197.490	814.292	378.967	936.481	1028.217	1054.419	1148.017	800.991	494.980	921.229	1035.015	1101.405	1165.197	1204.669	869.885	928.040	923.878	660.037	681.356	318.575	266.947	297.357	1908.696	1524.759	2301.658	2445.347	2369.411	2256.157	2097.032	1773.862	1999.980	2200.101	2184.434	2181.503	2275.178	1935.411	1962.857	2015.548	1378.588	1447.443	1403.053	1391.771	1006.994	3085.032	2695.851	3621.330	3494.537	3302.235	3276.570	3290.521	2573.902	3044.213	3437.846	3378.478	3359.476	3265.214	2889.724	3343.388	3396.671	2438.938	2557.621	2591.278	2716.087	2677.340	
VS-34a_21.mat	"UH0"	3509.861	3566.481	174.558	204.798	202.896	203.002	191.950	187.460	182.426	178.861	174.469	171.826	169.261	166.549	164.924	163.522	162.889	161.801	161.319	160.869	160.538	160.489	160.272	444.099	296.331	305.548	320.392	336.322	356.081	377.936	401.007	420.471	431.890	438.979	443.601	444.853	443.149	439.377	429.585	404.706	353.764	414.649	972.531	990.844	1022.909	805.626	818.622	831.280	839.741	847.724	856.063	862.982	865.454	865.432	870.119	879.878	881.474	877.341	885.556	909.622	937.408	956.621	1304.860	2293.358	2264.035	2561.876	2641.125	2575.175	2497.798	2448.152	2414.950	2362.304	2310.919	2293.740	2301.664	2321.155	2342.145	2353.204	2355.460	2363.488	2387.401	2403.214	2390.785	2774.853	3974.129	3900.269	
VS-34a_22.mat	"pu"	90.000	215.097	228.786	228.786	228.786	228.786	228.786	228.786	228.786	228.786	228.786	228.786	230.554	236.112	228.446	229.541	232.016	233.085	232.811	231.160	227.687	221.016	215.244	667.381	1256.333	877.145	982.890	1084.751	1288.971	1250.269	887.143	540.699	588.558	429.717	446.224	448.161	455.637	460.544	456.802	446.778	403.811	351.898	357.791	357.154	1492.784	2636.911	2066.328	2399.606	2231.886	2356.150	2512.027	2053.256	1834.033	1714.348	930.226	925.079	911.074	919.437	933.187	934.363	915.902	903.557	903.918	892.228	908.192	2749.794	3923.770	3299.837	3619.903	3373.265	3290.966	3231.758	3144.909	3007.335	2973.811	2305.350	2353.484	2268.713	2073.112	2080.275	2275.509	2422.093	2501.723	2499.966	2337.763	2122.055	
VS-34a_22.mat	"xu"	7819.191	7962.799	184.616	184.616	184.616	184.616	184.616	184.616	184.616	184.616	184.616	184.616	184.616	184.616	184.616	184.616	204.340	201.882	188.157	182.350	179.031	176.638	174.184	705.117	757.614	802.373	804.711	807.278	890.405	938.271	935.742	888.076	916.741	895.817	933.342	917.779	408.966	336.432	504.079	496.640	492.310	493.414	481.980	455.097	1182.108	2027.229	1622.424	1340.136	1208.048	987.546	1131.401	1157.826	1296.511	1150.206	1173.530	1177.448	1024.188	1012.895	997.558	1056.108	1069.667	1055.331	1043.386	1015.278	1015.185	2751.547	3472.555	2598.151	2906.946	2791.515	2470.779	2355.117	2626.899	2791.194	2641.049	2846.737	2849.926	2893.315	2915.084	2631.965	3669.892	2460.419	2521.193	2555.347	2555.091	2655.733	
VS-34a_22.mat	"ki"	8651.015	8846.015	146.424	135.110	135.110	135.110	135.110	135.110	135.110	135.110	135.110	135.110	187.085	164.984	154.566	148.925	145.304	142.674	139.835	136.947	135.360	134.644	133.402	438.083	325.777	303.832	331.605	371.235	338.346	425.087	818.721	854.571	935.384	396.319	391.738	394.846	384.164	380.709	374.673	368.404	363.412	340.866	345.740	349.063	1789.494	1260.998	1421.180	1251.316	947.358	1481.723	1832.522	2229.587	2085.911	2446.567	1970.613	1801.335	1986.372	1940.191	1898.242	1917.446	1882.198	1858.002	1876.099	1856.580	1964.092	2701.170	2975.612	2885.972	2646.399	2719.533	3260.039	3059.625	2857.755	2774.956	2908.926	2822.496	2823.904	2186.985	2770.545	2773.739	2558.128	2542.045	2534.424	2478.752	2362.492	2065.900	
VS-34a_22.mat	"P"	90.000	152.192	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	230.554	917.074	1157.589	1347.688	1218.343	326.815	841.956	1008.388	1039.195	1125.534	1273.913	1314.307	1269.093	1237.024	1225.180	752.105	542.423	539.310	622.025	586.244	424.828	430.485	2070.565	2592.689	2695.937	2447.695	1517.032	2107.197	2370.570	2278.231	2184.190	2193.009	2501.821	2611.054	2442.800	2378.460	1920.954	1790.078	1878.762	1997.966	1525.131	931.183	929.218	3207.353	3758.939	4168.388	3730.160	2532.390	3486.231	3480.692	3395.087	3350.438	3311.972	3270.153	3219.828	3232.008	3244.409	3100.937	3018.261	2997.475	2975.141	2964.814	2299.264	2306.327	
VS-34a_22.mat	"UH0"	152.192	215.097	228.786	235.143	238.679	228.899	228.432	229.057	230.078	231.386	232.334	232.908	233.138	233.096	232.564	231.680	230.630	229.191	226.648	222.838	219.195	215.437	214.945	417.987	442.082	447.699	447.477	448.790	453.346	457.981	460.935	460.789	458.599	456.090	452.358	441.806	419.403	388.475	359.599	345.082	351.775	363.943	367.623	348.432	915.229	929.646	924.914	913.292	909.902	915.646	923.223	930.227	935.171	936.905	933.251	922.616	909.205	902.250	904.616	906.805	902.133	892.609	891.274	899.962	916.114	2292.544	2333.048	2363.938	2327.909	2220.911	2112.860	2031.167	2025.309	2104.534	2197.870	2306.758	2394.349	2450.610	2491.339	2513.190	2516.648	2489.212	2404.170	2273.735	2140.923	2096.945	
VS-34a_22.mat	"HH"	7819.191	7915.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814.568	752.176	781.546	810.947	811.072	794.842	812.461	881.941	920.106	952.121	947.896	890.758	889.299	918.186	908.430	889.681	912.678	985.025	815.145	379.709	332.974	1250.957	2032.596	1943.917	1455.683	1325.243	1346.425	1163.273	949.666	1145.306	1066.515	1136.571	1302.402	1290.102	1161.907	1125.230	1203.384	1211.075	1056.716	1020.680	1013.915	1002.191	2776.094	3467.338	2806.779	2620.919	2896.631	2903.873	2760.169	2531.875	2304.351	2418.682	2601.823	2786.279	2784.028	2604.738	2773.763	2869.410	2853.167	2857.963	2909.462	2937.407	2773.242	
VS-34a_22.mat	"UH0"	7915.505	7962.799	184.616	204.483	204.340	207.089	200.732	194.205	190.288	187.418	185.427	183.543	181.955	180.659	179.441	178.967	178.051	177.245	176.715	175.844	175.128	174.304	173.464	473.682	326.269	352.922	477.335	546.193	524.445	500.900	493.053	492.243	492.201	492.210	492.656	493.565	494.124	492.418	487.527	482.110	475.266	469.287	463.434	442.202	1037.623	993.009	997.888	1033.207	1072.614	1080.377	1074.893	1067.962	1063.290	1058.362	1054.445	1050.810	1046.829	1043.116	1035.819	1024.998	1014.510	1003.425	1000.760	1010.340	1027.371	2698.060	2461.861	2578.008	3681.875	3653.323	3660.534	3059.801	1525.037	1950.034	2314.612	2617.585	2777.763	2765.687	2524.094	2252.534	2295.441	2675.318	2809.853	2691.868	2653.489	2629.555	
VS-34a_22.mat	"K"	8651.015	8740.609	143.299	135.121	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	135.055	192.432	518.137	339.989	315.979	308.408	300.510	307.786	329.778	362.211	378.009	360.323	329.387	344.240	367.931	413.038	784.183	823.088	828.125	859.471	914.925	986.819	719.656	1657.983	945.063	1539.949	1515.270	1403.405	1316.718	1260.241	1116.457	790.987	1135.547	1461.087	1544.761	1623.947	1961.828	2245.783	2221.641	2159.511	2055.353	2188.532	2528.729	2228.065	2899.319	2652.126	3279.134	3100.440	2838.212	2650.128	2654.666	2625.914	2625.757	2974.773	3303.383	3233.595	3121.958	3007.821	2910.847	2829.045	2789.535	2770.081	2765.067	2949.663	2939.813	
VS-34a_22.mat	"IH0"	8740.609	8846.015	147.065	193.222	175.644	165.328	157.583	153.493	150.702	147.825	145.926	144.674	143.187	141.762	140.043	138.331	136.985	136.023	135.194	134.944	134.596	133.989	132.875	368.596	357.611	373.700	392.596	401.602	391.571	383.757	384.668	383.333	377.906	376.918	370.672	367.781	369.593	365.608	352.116	338.618	336.675	348.943	353.822	344.846	1901.131	1904.693	2010.628	1733.008	1720.603	1990.242	1965.369	1925.626	1898.443	1897.555	1913.986	1919.276	1884.494	1855.489	1854.514	1874.611	1883.346	1845.760	1855.502	1904.487	2004.234	2531.768	2641.630	3170.936	2981.132	2083.013	2215.214	2499.170	2930.467	2898.526	2643.881	2554.647	2561.262	2541.870	2531.242	2544.519	2507.617	2476.181	2447.227	2354.873	2067.040	2085.959	
