Filename,seq,seq_id,Label,part,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,before,after,word,issue,dur_mod,sentence
VS-34a_02.mat,iika,7,AH0,V2,426.801,510.691,176.437,206.467,204.334,203.256,191.268,186.367,185.005,184.204,182.731,180.733,178.77900000000002,176.23,172.872,169.60299999999995,166.483,163.808,162.06799999999996,160.115,158.6,157.471,156.255,458.701,390.139,395.422,453.46,517.883,550.331,551.428,540.9780000000002,529.0319999999998,517.096,505.046,497.459,489.31,474.204,449.23,436.88,431.854,415.731,391.11,346.305,321.651,1337.946,1868.168,1931.013,1902.351,1843.243,1758.129,1655.881,1545.5739999999996,1465.485,1380.6029999999996,1297.92,1246.122,1203.267,1163.03,1105.368,1039.939,964.398,898.53,849.252,833.872,848.67,2478.486,2555.923,2543.799,2500.224,2470.779,2466.786,2490.35,2525.022,2522.129,2338.759,2304.1,2439.149,2378.799,2382.293,2440.637,2452.299,2496.353,2526.8160000000007,2509.19,2557.855,2640.7140000000004,83.88999999999999,K,M,iikam,,83.88999999999999,iikam pufaat paqas
VS-34b_07.mat,uxi,8,UH0,V1,4866.464,4883.017,47.86600000000001,48.094,48.052,48.01300000000001,47.932,47.853,47.82899999999999,47.809,47.786,47.83,47.819,47.788,47.815,47.81800000000001,47.784,47.753,47.857,47.82899999999999,47.705,47.76300000000001,47.826,583.276,477.424,457.154,437.831,430.4380000000001,499.388,567.5419999999998,608.984,659.1389999999999,669.9069999999998,667.321,650.8969999999998,639.113,621.284,594.774,585.701,592.289,615.039,630.809,649.964,686.3580000000002,1649.484,1435.784,1449.411,1486.437,1527.626,1719.3239999999996,1896.583,1893.435,1886.816,1875.622,1856.948,1832.952,1819.908,1747.9879999999996,1681.019,1639.996,1572.501,1542.6,1534.22,1531.911,1529.466,2620.801,2286.119,2228.185,2139.501,2006.429,2626.63,3325.134,3494.347,3633.782,3552.539,3490.303,3484.077,3488.623,2631.514,1928.115,2150.97,2250.827,2296.025,2310.511,2318.556,2332.369,16.552999999999887,P,HH,puxich,V1 absent,0.0,pusihich vura uum puxich too kviitha
VS-34b_07.mat,uxi,8,HH,C,4883.017,5071.584,114.237,48.026,48.026,48.026,48.026,48.026,48.026,48.026,48.026,48.026,48.026,48.026,48.026,48.026,48.026,110.955,111.554,112.626,114.243,115.787,193.557,774.715,761.163,801.829,800.732,754.023,725.41,733.695,731.555,752.8439999999998,772.284,762.635,779.436,845.2460000000002,855.051,831.757,834.742,819.275,773.421,735.775,856.385,614.6669999999998,1267.451,1500.1,1371.716,1020.404,1208.5,1063.838,993.903,977.922,1277.979,1622.881,1808.728,1476.0079999999996,1235.583,1891.03,1173.986,932.065,1126.432,1025.594,903.286,1154.28,1538.928,2637.224,2345.325,2117.399,2137.471,2291.738,2226.6020000000008,1959.86,1864.878,2952.793,3562.133,3687.945,2994.951,2549.426,3720.6540000000014,2369.386,2256.829,2970.77,2531.176,2523.99,2704.527,3046.097,188.567,UH0,IH0,puxich,V1 absent,188.567,pusihich vura uum puxich too kviitha
VS-34b_07.mat,uxi,8,IH0,V2,5071.584,5191.947,171.06599999999997,195.23,191.828,181.91,176.97799999999995,175.55599999999995,174.097,171.91099999999997,169.577,167.615,166.49200000000005,166.503,166.503,166.25099999999995,165.91400000000004,165.468,164.935,164.32299999999995,163.621,162.931,162.375,440.98800000000006,358.362,392.651,400.848,397.193,402.351,410.601,421.878,437.403,448.353,455.171,459.374,465.021,468.182,469.958,473.372,475.52,475.441,472.561,482.716,461.941,1209.719,1064.257,1013.087,1011.958,1035.089,1043.735,1035.919,1021.182,1013.302,1010.229,1027.088,1065.506,1122.24,1191.439,1285.802,1375.743,1463.3629999999996,1516.626,1531.595,1651.402,1688.656,2447.124,2655.716,2673.567,2540.9770000000008,2462.254,2474.495,2468.298,2463.728,2409.95,2386.344,2377.579,2386.43,2412.6620000000007,2403.175,2396.7270000000008,2405.0660000000007,2400.572,2398.019,2413.147,2419.4410000000007,2399.569,120.36300000000028,HH,CH,puxich,V1 absent,120.36300000000028,pusihich vura uum puxich too kviitha
VS-35a_42.mat,iika,9,IY1,V1,87.586,421.842,215.838,273.918,257.678,239.604,232.799,222.209,210.844,207.144,209.18,211.233,209.916,207.626,204.96,205.205,208.11,208.196,205.942,204.449,204.19,202.728,191.784,379.913,286.129,326.5490000000001,388.61300000000006,391.246,368.902,392.282,384.068,385.285,374.936,391.216,398.49,408.582,411.481,403.03,398.145,396.629,396.88,398.04,383.736,319.119,2334.96,2309.31,2317.817,2351.2270000000008,2320.465,2293.964,2292.168,2279.513,2314.321,2329.27,2299.639,2281.341,2264.366,2275.5370000000007,2312.3520000000008,2316.465,2374.094,2410.627,2413.313,2407.443,2524.256,3035.1940000000004,3300.141,3809.995,4230.273,3396.173,3094.664,2979.309,2978.24,2922.039,2961.323,2943.0640000000008,2931.716,2825.19,2831.364,2904.147,2874.724,2821.713,2756.8340000000007,2666.699,2619.819,2862.157,334.256,sil,K,iikam,,334.256,iikam um ihyarih
VS-35a_42.mat,iika,9,K,C,421.842,616.3430000000002,280.158,182.011,180.888,190.313,193.984,194.148,200.151,201.921,202.612,203.837,317.713,411.478,411.44,410.222,411.714,412.175,430.833,430.833,430.833,430.833,430.833,502.054,257.634,328.896,380.884,401.53,398.315,390.43300000000005,396.075,404.204,415.166,413.416,414.402,419.504,411.274,409.052,659.015,952.028,879.127,861.1569999999998,773.966,500.95,2158.467,2201.349,2416.992,2408.069,2101.158,2355.323,2478.427,2151.272,2377.092,2028.955,1895.413,1855.393,1998.33,1762.13,1974.403,2329.453,2170.41,2225.492,2149.159,2252.255,2064.919,2745.8340000000007,2608.161,2728.291,2785.83,2600.353,2600.776,2786.91,2658.78,3049.101,2701.075,2622.108,2644.01,2695.946,2610.988,2756.8920000000007,2815.203,2795.14,2892.059,2940.3540000000007,2874.993,2728.632,194.5010000000001,IY1,AH0,iikam,,194.5010000000001,iikam um ihyarih
VS-35a_42.mat,iika,9,AH0,V2,616.3430000000002,768.047,90.649,94.243,96.549,96.652,97.747,97.291,96.739,95.14,94.304,94.208,94.792,94.449,93.825,92.848,92.64,92.412,93.043,94.189,80.403,62.984,62.982,591.437,303.576,366.038,500.29,543.61,509.936,445.913,468.59,601.1659999999998,766.71,698.952,787.73,797.315,797.2460000000002,769.363,704.925,743.637,707.061,570.184,416.41,381.789,1472.501,2093.391,2168.759,2025.705,1901.007,1783.035,1597.489,1541.168,1512.083,1563.6229999999996,1327.183,1412.254,1385.073,1332.034,1257.381,1224.4589999999996,1147.45,1136.873,1066.731,1005.395,947.263,3038.357,2569.896,2598.4970000000008,2735.1620000000007,3140.043,3006.3390000000004,2305.539,1811.97,2924.521,3582.21,2946.813,3318.446,3483.508,3238.792,3234.323,3434.544000000001,3373.614,3336.738,3292.258,3165.908,3232.586,151.70399999999995,K,M,iikam,,151.70399999999995,iikam um ihyarih
VS-35a_48.mat,ikuu,10,IH0,V1,1429.789,1550.0,144.007,145.327,144.187,143.954,144.575,145.35299999999995,146.035,146.465,146.27100000000004,145.477,144.67700000000005,144.268,144.025,143.874,144.507,144.567,144.226,143.767,141.773,139.50799999999998,137.672,326.913,341.165,340.352,336.357,338.836,341.38699999999994,338.48800000000006,331.586,333.648,341.875,339.668,334.69199999999995,332.747,325.755,318.308,310.649,315.226,315.641,306.286,295.321,300.551,1884.012,1795.361,1799.802,1808.103,1823.228,1837.048,1841.316,1844.94,1855.81,1880.839,1903.893,1912.748,1912.478,1960.882,1985.539,1965.877,2051.166,1469.636,1812.024,2137.288,2086.1220000000008,2542.224,2463.545,2405.705,2431.509,2512.972,2549.567,2527.861,2484.725,2503.385,2560.588,2512.823,2489.744,2517.701,2372.028,2261.532,2130.8160000000007,2496.061,2164.181,3114.705,3251.6240000000007,3032.178,120.211,R,K,ikuuntakoo,,120.211,xayfaat nanikrivkir ikuuntakoo
VS-35a_48.mat,ikuu,10,K,C,1550.0,1693.755,141.673,135.72,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,134.549,210.379,446.556,323.285,374.314,395.13,394.668,413.456,397.257,367.947,342.182,355.587,352.115,332.881,321.13,337.13699999999994,352.284,564.615,839.065,836.1,801.3489999999998,573.194,277.032,1964.718,2045.698,2054.547,2014.968,1994.282,1899.506,1925.122,1979.165,2019.372,2079.98,2092.184,1989.474,1894.739,1845.542,1713.547,2128.981,2062.645,1976.928,1913.94,1923.271,1766.766,2937.293,3176.306,3446.0959999999995,3301.178,3118.007,3060.19,3197.358,3167.686,3269.743,3305.264,3255.492,3027.815,2921.329,3042.232,2774.733,2499.804,2414.09,2382.9,2434.405,2643.224,2363.644,143.7550000000001,IH0,UW1,ikuuntakoo,,143.7550000000001,xayfaat nanikrivkir ikuuntakoo
VS-35a_48.mat,ikuu,10,UW1,V2,1693.755,1865.274,163.884,207.03,193.442,184.847,178.014,170.82,164.58900000000003,161.298,160.545,159.515,157.85399999999996,156.039,155.85299999999995,155.255,155.003,154.80100000000004,154.952,154.658,153.107,151.149,148.754,358.037,331.281,369.19,373.514,370.048,372.674,381.096,375.117,366.098,365.022,365.006,369.791,369.883,353.861,342.528,351.552,350.951,343.265,346.173,342.254,323.828,1151.769,1589.321,1498.951,1364.188,1240.331,1152.019,1077.274,1026.421,1008.774,990.174,994.43,1015.865,1042.275,1071.63,1098.61,1134.463,1146.241,1167.581,1199.485,1136.871,1081.062,2295.195,2139.937,2194.269,2214.955,2240.768,2256.986,2238.41,2231.679,2280.381,2289.562,2301.469,2276.056,2272.219,2255.467,2288.549,2355.261,2371.43,2366.683,2397.043,2437.943,2493.955,171.51899999999978,K,N,ikuuntakoo,,171.51899999999978,xayfaat nanikrivkir ikuuntakoo
VS-35b_14.mat,uxi,11,UH0,V1,3695.339,3755.882,152.875,176.866,174.56900000000005,171.425,171.28799999999995,167.37599999999995,164.732,159.716,155.487,151.935,149.606,148.437,149.317,146.75799999999995,143.505,140.645,139.40200000000002,139.776,140.45600000000002,139.564,138.365,366.169,743.7539999999998,183.626,260.724,299.491,333.425,369.348,386.649,379.029,364.092,342.398,313.119,305.0540000000001,328.945,354.1790000000001,364.61300000000006,366.501,363.687,358.94199999999995,359.835,367.6880000000001,1101.803,2261.785,979.015,971.118,961.404,964.766,985.825,1007.998,1019.662,1027.278,1033.622,1040.767,1050.909,1058.553,1060.135,1052.703,1041.362,1031.897,1028.9160000000004,1041.087,1055.786,2595.752,3722.8,2703.908,2645.041,2552.062,2497.293,2471.401,2473.406,2524.943,2600.099,2598.284,2507.061,2430.167,2425.08,2469.764,2501.6710000000007,2477.289,2467.847,2491.722,2522.791,2529.383,60.54299999999967,P,HH,puxich,,60.54299999999967,ipit ip pavirusur nimahat vura puxich ta niqay
VS-35b_14.mat,uxi,11,HH,C,3755.882,3842.768,138.078,138.968,139.79399999999998,139.40200000000002,139.086,138.882,138.58100000000002,137.97,138.002,137.959,137.839,137.78,137.85399999999998,137.65200000000002,137.38299999999998,137.42,137.366,137.232,137.357,137.417,137.528,394.42,378.62,384.895,390.87,395.758,399.4380000000001,397.02,388.451,385.315,388.409,393.754,397.5630000000001,396.651,399.712,403.233,402.857,401.533,398.945,396.942,395.157,394.842,1138.764,1058.349,1070.397,1096.317,1107.071,1098.873,1085.607,1086.689,1093.866,1103.298,1131.076,1147.832,1154.297,1165.241,1164.276,1152.094,1161.004,1201.354,1225.111,1234.45,1228.6989999999996,2365.56,2499.124,2446.447,2423.483,2390.045,2359.419,2296.273,2252.871,2293.888,2359.126,2390.793,2376.272,2379.955,2407.785,2404.44,2317.693,2265.651,2292.275,2412.533,2456.208,2307.033,86.88599999999997,UH0,IH0,puxich,,86.88599999999997,ipit ip pavirusur nimahat vura puxich ta niqay
VS-35b_14.mat,uxi,11,IH0,V2,3842.768,3944.797,146.618,138.254,139.06,139.959,140.96200000000005,141.862,142.775,143.892,145.122,146.55200000000005,147.91899999999995,149.19,150.401,151.503,152.154,152.455,152.329,151.727,150.528,148.915,147.209,399.246,394.125,390.527,390.69,392.251,391.57,391.658,394.304,397.964,405.21,412.289,419.087,418.836,418.025,418.448,413.355,404.839,395.753,393.3730000000001,387.083,362.674,1514.9820000000002,1230.392,1241.885,1252.304,1266.975,1280.835,1303.698,1376.754,1445.787,1499.848,1544.229,1610.562,1657.46,1670.779,1656.099,1622.605,1584.7679999999998,1544.2179999999996,1641.871,1884.368,1961.696,2288.044,2162.082000000001,2160.019,2208.903,2192.161,2145.285,2123.235,2137.666,2187.9970000000008,2213.49,2209.317,2263.194,2281.481,2237.573,2200.965,2204.835,2224.401,2241.06,2644.415,2883.683,2754.903,102.029,HH,CH,puxich,,102.029,ipit ip pavirusur nimahat vura puxich ta niqay
VS-35b_15.mat,uxi,12,UH0,V1,1417.689,1437.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.15,950.944,945.345,941.39,939.698,940.279,943.04,948.095,955.724,966.125,978.972,992.771,1004.118,1007.819,999.231,976.241,931.329,746.648,568.899,552.389,561.202,2185.665,2281.688,2277.595,2278.882,2285.378,2296.274,2309.996,2323.855,2334.628,2340.165,2340.493,2337.466,2333.488,2329.904,2324.699,2310.292,2269.52,2109.257,1791.014,1577.427,1540.15,3135.282,3148.773,3163.811,3183.034,3205.875,3231.316,3258.046,3284.01,3306.403,3322.42,3329.7209999999995,3325.915,3307.751,3271.274000000001,3213.619,3134.978,3037.895,2928.186,2826.255,2751.086,2699.922,20.01700000000028,P,HH,puxich,V1 absent,0.0,ipit vura uum puxich athiik
VS-35b_15.mat,uxi,12,HH,C,1437.706,1609.562,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,210.774,897.883,552.013,880.166,1069.976,1155.953,929.38,867.47,938.115,899.2410000000001,857.068,856.1089999999998,800.1389999999999,806.815,800.005,841.439,909.178,914.066,972.267,977.223,1089.11,846.8860000000002,1483.198,1505.638,1876.895,1953.58,1407.619,1607.5079999999996,1577.16,1554.2220000000002,1561.013,1765.84,1946.669,1525.582,1660.457,1288.82,1181.146,1317.6229999999996,1064.4260000000004,1135.568,1132.829,1220.562,1406.743,2941.2790000000005,2618.291,3015.45,2700.563,2185.221,2270.124,2262.443,2273.604,2571.728,2619.375,3174.088,2758.262,3478.4120000000007,3046.784,3024.551,3507.715,3222.756,3553.007,3490.18,3524.212,3472.512,171.856,UH0,IH0,puxich,V1 absent,171.856,ipit vura uum puxich athiik
VS-35b_15.mat,uxi,12,IH0,V2,1609.562,1683.078,182.039,211.986,207.948,199.695,189.649,183.672,179.91099999999997,178.366,177.58,177.23,176.96900000000005,176.674,176.553,176.487,176.437,176.238,175.898,175.468,175.06900000000005,174.685,174.081,393.698,306.948,328.035,351.733,371.772,389.916,403.822,409.477,411.584,412.152,411.538,410.859,410.387,409.866,408.335,405.101,401.045,398.152,402.0,410.561,420.072,1487.495,1314.961,1279.879,1263.286,1293.139,1341.3829999999996,1380.586,1402.5410000000004,1436.6,1495.5220000000004,1564.072,1616.889,1634.114,1638.792,1642.338,1636.473,1616.655,1582.368,1554.369,1539.792,1524.815,2394.114,2818.461,2396.672,2335.36,2338.823,2349.118,2347.43,2329.454,2318.201,2323.217,2344.749,2377.16,2385.533,2384.519,2394.478,2404.46,2404.554,2393.82,2393.353,2404.508,2419.326,73.51599999999985,HH,CH,puxich,V1 absent,73.51599999999985,ipit vura uum puxich athiik
VS-35b_16.mat,uxi,13,UH0,V1,542.005,551.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.3560000000001,846.558,847.21,847.862,848.3789999999998,848.895,849.3510000000001,849.807,850.295,850.784,851.3860000000002,851.988,851.988,852.7510000000002,853.513,854.457,855.4,856.577,857.7539999999998,859.375,860.9960000000002,1504.404,1486.909,1488.338,1489.766,1490.042,1490.317,1489.531,1488.745,1487.5320000000004,1486.319,1485.932,1485.545,1485.545,1487.871,1490.197,1497.705,1505.213,1520.632,1536.052,1560.516,1584.979,2390.739,2372.032,2365.682,2359.331,2355.564,2351.7960000000007,2351.189,2350.581,2353.35,2356.119,2361.976,2367.834,2367.834,2376.2,2384.5660000000007,2395.43,2406.295,2422.887,2439.478,2479.42,2519.361,9.105999999999996,P,HH,puxich,V1 absent?,0.0,vura uum puxich ta nayikiha
VS-35b_16.mat,uxi,13,HH,C,551.111,643.061,252.297,252.297,252.297,252.297,252.297,252.297,252.297,252.297,252.297,252.297,252.297,252.297,262.903,264.485,265.725,266.848,267.378,268.527,270.965,237.39,184.149,918.398,886.3660000000001,938.364,946.834,931.341,917.195,916.179,925.436,952.254,989.66,1008.961,1030.963,1049.105,1064.713,1071.258,1076.466,946.776,788.578,881.0419999999998,864.6360000000002,230.764,1641.4160000000004,1681.322,1761.668,1838.905,2066.26,2154.753,2018.978,1892.754,1780.658,1702.4879999999996,1831.897,1908.621,1821.457,1529.0929999999996,1145.626,1340.993,1155.395,1112.404,1258.504,1715.302,1136.239,3326.268,3145.5690000000004,3377.998,3319.06,3230.61,3241.6020000000008,3389.135,3551.511,3585.409,3589.417,3617.0290000000014,3571.578,3526.507,3403.235,3237.623,3300.8540000000007,3223.316,3034.317,3057.416,3277.579,2915.483,91.95000000000003,UH0,IH0,puxich,V1 absent?,91.95000000000003,vura uum puxich ta nayikiha
VS-35b_16.mat,uxi,13,IH0,V2,643.061,703.448,172.483,186.241,191.321,195.307,186.385,181.96,177.52599999999995,174.236,171.215,169.354,167.982,167.22299999999996,166.315,165.708,165.101,164.58900000000003,164.347,164.088,163.803,163.421,163.154,420.64,302.038,330.372,356.787,377.092,393.073,409.076,423.578,433.786,441.579,448.842,457.134,466.314,472.187,471.71,467.471,461.29,452.177,441.179,426.25,406.26,1378.0379999999998,1188.08,1198.695,1204.265,1214.878,1230.35,1249.825,1263.917,1268.952,1276.781,1294.2089999999996,1351.826,1457.162,1525.037,1549.619,1562.021,1572.533,1578.9720000000002,1565.5020000000004,1521.6989999999996,1499.759,2450.651,2922.822,2727.9240000000004,2446.815,2303.245,2263.588,2285.989,2294.908,2290.575,2295.737,2304.221,2312.389,2325.716,2350.918,2402.77,2488.974,2566.715,2573.639,2545.1420000000007,2569.495,2628.003,60.38699999999994,HH,CH,puxich,V1 absent?,60.38699999999994,vura uum puxich ta nayikiha
VS-35b_30.mat,uufi,14,UW1,V1,2781.91,2863.981,167.459,171.69,171.03,170.16099999999997,169.43099999999995,168.90400000000002,168.41099999999997,168.27200000000005,168.166,168.00799999999995,167.737,167.428,167.118,166.65400000000002,166.29,165.956,165.53,165.2,164.919,164.44099999999997,163.99200000000005,367.246,372.654,373.234,375.361,375.982,376.538,377.827,377.224,374.451,370.185,366.469,364.651,363.635,362.697,362.866,363.731,363.229,360.924,358.894,355.588,348.981,996.155,1182.414,1140.795,1095.847,1057.813,1036.62,1023.07,1005.801,988.584,974.22,969.405,971.209,970.127,964.914,959.929,954.654,940.175,914.053,898.363,906.024,953.179,2287.535,2206.2870000000007,2207.115,2225.473,2236.623,2238.582000000001,2282.199,2319.7670000000007,2319.201,2318.515,2314.394,2316.485,2319.42,2305.579,2291.452,2295.623,2319.726,2309.043,2283.24,2334.367,2313.091,82.0709999999999,T,F,niquufithvutih,,82.0709999999999,naa payeem niquufithvutih
VS-35b_30.mat,uufi,14,F,C,2863.981,3046.062,138.244,163.326,161.317,160.586,161.184,166.592,168.245,168.135,167.12900000000005,166.627,166.797,167.324,67.382,42.323,42.523,42.567,42.567,42.567,42.567,42.567,198.396,441.268,292.2920000000001,318.446,315.974,370.119,397.099,398.617,389.018,373.757,359.616,353.4290000000001,346.275,363.936,355.7580000000001,356.445,381.549,395.076,405.324,583.372,1192.427,908.063,1587.39,1070.78,1303.602,1364.679,1385.101,1323.9489999999996,1443.682,1720.503,1671.275,1741.285,1707.938,1528.51,1544.174,1748.2910000000004,1735.431,1777.132,1712.991,1719.339,1472.19,2131.23,1737.537,2722.463,2060.739,2138.288,2328.212,2660.156,2550.998,2549.733,2509.659,2520.693,2560.429,2457.795,2590.011,2674.178,2853.577,2933.943,2975.282,3311.276,2822.274000000001,2437.994,4030.737,3578.576,182.0810000000001,UW1,IH0,niquufithvutih,,182.0810000000001,naa payeem niquufithvutih
VS-35b_30.mat,uufi,14,IH0,V2,3046.062,3125.43,174.363,198.497,204.109,202.473,187.394,179.84400000000005,174.30599999999995,170.91099999999997,168.824,167.854,167.137,166.736,166.63099999999997,166.81599999999997,166.922,166.80900000000003,166.582,166.15400000000002,165.702,165.232,164.692,381.935,273.685,305.344,337.4980000000001,362.112,372.1880000000001,372.55300000000005,372.474,375.68,381.616,389.93300000000005,399.012,404.315,405.003,404.647,405.569,412.291,420.6230000000001,417.228,416.456,428.418,1342.826,1273.508,1080.004,1062.478,1086.211,1121.078,1144.9,1142.47,1146.349,1198.81,1296.661,1378.557,1418.352,1438.4229999999998,1472.29,1531.135,1600.931,1631.099,1626.392,1389.6129999999996,1698.6270000000004,2361.457000000001,2626.665,2480.784,2412.238,2319.286,2284.131,2279.779,2293.616,2298.938,2295.534,2295.754,2296.723,2285.179,2254.4970000000008,2244.301,2275.991,2310.993,2319.533,2308.795,2145.327,2946.744,79.36799999999994,F,TH,niquufithvutih,,79.36799999999994,naa payeem niquufithvutih
VS-35b_31.mat,uufi,15,UW1,V1,1049.623,1196.565,177.035,178.017,179.305,180.046,180.085,179.50099999999995,178.745,177.537,176.64,175.584,174.726,174.174,174.00799999999995,174.666,175.618,176.268,176.942,177.356,177.637,177.49900000000005,176.487,375.422,411.417,391.261,380.677,372.696,370.226,374.774,375.8130000000001,378.149,379.784,379.531,376.507,374.66,377.147,379.278,380.62,376.125,369.557,366.27,355.605,341.977,1153.251,1372.479,1310.7220000000002,1271.973,1251.068,1231.511,1205.457,1162.0,1122.394,1098.518,1088.397,1062.386,1044.93,1062.695,1090.063,1083.244,1047.362,1034.137,1037.195,1082.794,1363.088,2433.557,2506.054,2480.064,2470.5660000000007,2472.827,2456.981,2551.918,2461.303,2471.893,2414.621,2356.173,2364.883,2299.584,2337.621,2382.172,2455.085,2467.967,2474.345,2435.9,2393.376,2409.021,146.942,T,F,iquufithva,,146.942,iim iquufithva hum
VS-35b_31.mat,uufi,15,F,C,1196.565,1334.046,176.732,175.639,175.465,177.74200000000005,178.91,177.102,176.872,175.63299999999995,176.12,175.30900000000003,174.547,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,193.329,807.81,350.152,443.066,583.5509999999998,737.686,807.164,636.961,596.878,593.564,690.419,1309.281,1237.0510000000004,1238.055,923.192,772.2239999999998,869.14,1232.814,1048.547,626.448,848.1110000000001,642.3009999999998,1628.257,1406.134,1313.696,1378.106,1418.455,1442.3010000000004,1457.332,1538.7579999999996,1668.805,1688.092,1772.621,2047.439,2191.347,1521.819,1433.386,1555.9779999999996,1945.021,1749.265,1659.283,1743.205,1739.139,2665.198,2364.792,2219.979,2227.722,2202.4,2255.73,2425.953,2436.629,2504.797,2364.211,3056.946,3620.204,3684.362,2621.503,2169.29,2606.302,3560.181,3248.419000000001,2101.714,2799.158,2855.571,137.481,UW1,IH0,iquufithva,,137.481,iim iquufithva hum
VS-35b_31.mat,uufi,15,IH0,V2,1334.046,1408.0079999999996,172.199,199.23,208.222,195.849,185.78,179.007,173.58900000000003,169.94299999999996,167.1,165.825,164.65,163.787,163.391,163.27200000000005,163.46200000000005,163.667,163.671,163.641,163.33,163.19799999999995,162.924,376.165,292.645,326.264,354.63699999999994,371.24,373.486,372.404,372.4980000000001,374.952,378.073,380.966,386.028,389.59,390.396,390.542,391.092,393.335,396.593,399.36,401.859,398.449,1413.095,1299.097,1149.97,1116.642,1148.631,1202.348,1243.2910000000004,1267.223,1294.746,1337.629,1394.995,1465.581,1516.122,1558.6,1584.092,1586.8629999999996,1603.5479999999998,1624.098,1626.411,1615.839,1603.479,2406.858,2486.166,2469.525,2436.432,2414.2960000000007,2395.0370000000007,2381.924,2378.035,2391.332000000001,2401.992,2399.884,2390.163,2383.274,2389.717,2404.706,2413.307,2414.547,2410.951,2397.831,2386.007,2384.838,73.96199999999976,F,TH,iquufithva,,73.96199999999976,iim iquufithva hum
VS-35b_32.mat,uufi,16,UW1,V1,1204.97,1381.945,180.754,176.65099999999995,176.87099999999995,177.387,178.215,179.30200000000005,180.03900000000004,180.09,179.916,180.065,180.46400000000003,180.794,180.943,181.183,181.864,182.801,183.493,184.216,184.509,184.121,182.426,387.647,446.642,456.54,452.441,421.874,390.098,384.987,382.727,376.277,377.905,380.249,374.747,372.06,369.617,369.777,368.994,371.359,377.228,384.198,371.74300000000005,326.85,1413.928,1805.678,1771.882,1711.471,1682.483,1574.513,1608.934,1550.64,1455.957,1383.733,1375.37,1347.503,1320.636,1273.61,1239.984,1226.286,1214.1660000000004,1208.537,1192.217,1154.1660000000004,1177.835,2511.42,2531.79,2517.205,2517.431,2581.087,2126.92,2378.173,2318.2270000000008,2094.901,2402.998,2627.36,2594.69,2585.981,2581.0660000000007,2573.564,2584.222,2604.255,2609.003,2628.3740000000007,2644.235,2731.24,176.97499999999994,T,F,niquufithveesh,,176.97499999999994,imaan niquufithveesh
VS-35b_32.mat,uufi,16,F,C,1381.945,1549.119,180.86,180.118,177.102,174.41099999999997,174.43900000000005,176.981,184.102,183.921,181.905,179.47799999999995,179.99599999999995,180.826,181.073,180.505,178.733,176.658,186.206,186.318,184.024,179.638,190.921,633.885,302.85,309.8640000000001,233.776,952.795,561.4119999999998,686.039,475.75,423.221,382.437,399.874,411.585,381.412,432.817,646.339,875.862,830.725,1388.99,873.533,1165.625,954.476,1663.169,1496.618,1397.469,1365.9879999999996,1879.983,1477.292,1791.89,1522.953,1509.059,1479.804,1570.263,1726.44,1486.686,1640.026,1663.214,1797.0279999999998,1676.6470000000004,2381.964,1509.463,1975.088,1886.45,2741.2290000000007,2785.377,2692.93,2364.823,3247.416,2489.28,3194.8740000000007,2519.887,2492.557,2485.376,2295.753,2389.398,2472.207000000001,2576.272,2391.836,2179.702,2789.242,4056.394,2678.897,3360.006,3255.9640000000004,167.17399999999995,UW1,IH0,niquufithveesh,,167.17399999999995,imaan niquufithveesh
