Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	
VS-24_03.mat	"K"	1070.000	1120.000	216.564	216.564	216.564	216.564	212.474	216.564	507.516	722.194	846.296	347.267	294.794	323.399	1662.636	2218.354	2295.919	1445.257	1400.084	953.906	3108.060	3336.410	3553.840	2939.843	2992.311	2742.345	
VS-24_03.mat	"OW1"	1120.000	1300.000	68.605	64.952	69.795	58.760	75.260	73.727	405.294	436.321	441.015	413.645	377.860	357.749	858.840	982.279	908.079	847.971	761.818	792.071	2580.878	2502.460	2588.516	2605.230	2618.046	2595.019	
VS-24_03.mat	"V"	1300.000	1330.000	74.653	73.131	73.755	74.747	75.525	76.102	372.596	367.560	362.371	372.501	373.991	385.539	819.659	799.996	806.450	806.968	827.412	855.674	2564.774	2577.952	2589.929	2572.538	2543.792	2540.137	
VS-24_03.mat	"UH0"	1330.000	1360.000	76.888	76.521	76.535	76.855	77.119	77.393	398.024	384.473	393.688	399.157	404.189	408.880	906.733	885.508	906.070	911.659	915.293	916.856	2567.015	2564.305	2556.817	2576.409	2562.810	2573.540	
VS-24_03.mat	"R"	1360.000	1390.000	77.355	77.534	77.534	77.426	77.230	77.064	418.110	411.176	420.596	416.970	430.008	413.767	919.704	919.374	917.931	914.197	925.280	922.033	2573.715	2608.990	2614.858	2609.124	2549.164	2493.172	
VS-24_03.mat	"AH0"	1390.000	1420.000	67.042	76.861	76.695	70.449	55.148	55.448	411.458	431.024	389.011	305.269	504.023	405.280	1386.728	918.581	908.742	737.568	2089.984	2161.807	2744.417	2323.741	2243.027	2248.490	3383.405	3421.553	
VS-24_03.mat	"P"	1420.000	1540.000	54.948	54.948	54.948	54.948	54.948	54.948	485.931	402.085	412.187	470.310	452.088	717.511	1613.693	1732.953	1558.268	1546.138	1623.199	1673.183	2836.254	3006.337	2695.686	2724.166	2611.631	3172.080	
VS-24_03.mat	"AH0"	1540.000	1600.000	0	0	0	0	0	0	505.855	510.562	492.390	515.066	500.386	509.843	1095.905	1052.454	1096.514	1151.516	1134.777	1050.793	2568.062	2667.325	2619.709	2539.768	2522.813	2489.856	
VS-24_03.mat	"N"	1600.000	1710.000	99.660	99.660	75.445	74.536	74.536	139.150	310.775	370.456	292.864	298.544	293.074	295.011	936.271	1016.422	962.477	907.143	898.413	895.191	2787.553	2557.859	2847.121	2866.381	2772.236	2896.454	
VS-24_03.mat	"AH0"	1710.000	1740.000	86.827	129.527	74.274	73.822	74.397	74.932	309.533	314.234	323.900	314.818	287.258	306.526	967.783	886.019	955.681	1015.518	985.647	999.626	2830.222	2900.726	2857.994	2866.213	2813.840	2716.851	
VS-24_03.mat	"N"	1740.000	1770.000	62.828	75.066	69.861	56.193	56.075	55.872	294.590	298.862	302.375	283.563	283.472	303.511	971.659	993.423	919.956	921.016	947.018	1061.013	2718.972	2695.556	2705.264	2704.361	2729.234	2758.694	
VS-24_03.mat	"UH0"	1770.000	1820.000	99.801	55.928	56.113	74.362	158.054	157.192	589.883	304.960	377.253	355.597	940.634	995.388	1728.664	1484.768	1431.952	1135.055	2291.382	2332.876	2707.952	2401.717	2498.764	2305.858	3694.261	2651.817	
VS-24_03.mat	"SH"	1820.000	2040.000	161.393	153.783	153.783	153.783	153.783	217.196	1219.213	1201.264	1228.636	1187.030	1336.070	1150.035	2580.320	2396.092	2617.325	2774.693	2755.698	2361.226	3379.098	3184.134	3217.863	3504.266	3574.488	3420.546	
VS-24_03.mat	"AA1"	2040.000	2230.000	192.690	192.690	192.690	192.690	192.690	192.690	641.641	528.853	619.884	639.056	784.259	640.930	1181.388	1060.464	1227.841	1205.574	1231.189	1184.374	3112.478	2808.029	3091.161	3293.840	3209.902	3161.661	
VS-24_03.mat	"N"	2230.000	2350.000	58.094	57.453	57.565	57.160	55.931	61.576	310.869	372.597	303.763	293.254	288.923	294.730	1018.785	1050.065	1098.403	1197.914	899.024	849.579	2816.651	2788.350	2914.618	2813.499	2832.073	2740.027	
VS-24_03.mat	"V"	2350.000	2400.000	185.347	115.688	169.581	236.405	245.300	245.300	279.780	265.904	244.401	264.398	286.030	334.754	1010.082	1046.904	1103.806	955.469	960.736	989.292	2855.799	2877.349	2848.212	2803.683	2778.843	2967.487	
VS-24_03.mat	"AH0"	2400.000	2470.000	221.516	221.516	248.756	241.568	217.977	199.292	331.129	424.395	426.028	299.379	247.777	257.467	1139.929	844.012	993.214	1176.101	1328.779	1365.121	2756.058	2703.228	2674.489	3044.619	2556.289	2795.413	
VS-24_03.mat	"K"	2470.000	2610.000	216.902	186.378	186.378	186.378	186.378	224.815	598.821	277.276	567.250	984.195	816.296	318.337	1741.339	1590.508	2026.554	2312.694	1458.673	1293.579	2903.166	2890.033	2990.002	3385.492	2464.973	2756.312	
VS-24_03.mat	"OW1"	2610.000	2910.000	69.209	167.047	167.047	167.047	51.263	52.442	384.687	454.237	432.233	367.530	332.365	336.752	773.632	1032.483	896.926	721.217	615.489	600.466	2603.781	2463.130	2559.460	2620.989	2681.261	2697.159	
VS-24_03.mat	"V"	2910.000	2940.000	51.978	53.112	51.956	51.577	51.505	51.598	320.926	320.271	317.391	319.931	324.715	322.434	734.352	663.549	691.204	744.163	765.162	806.020	2669.913	2626.687	2637.203	2751.436	2722.397	2618.367	
VS-24_03.mat	"UH0"	2940.000	2970.000	79.008	51.817	82.500	82.166	81.489	81.375	349.455	328.797	340.695	354.431	367.070	357.930	922.937	856.983	881.157	923.495	963.754	988.624	2508.610	2597.857	2567.993	2476.060	2424.601	2467.902	
VS-24_03.mat	"R"	2970.000	3000.000	68.148	82.082	73.328	61.146	61.406	61.913	383.948	364.577	360.919	386.348	409.830	399.789	1092.974	1056.331	1095.137	1090.814	1106.838	1119.154	2508.103	2509.811	2524.631	2508.900	2502.236	2496.251	
VS-24_03.mat	"AH0"	3000.000	3050.000	151.643	62.380	62.380	62.380	192.370	194.747	377.826	414.329	468.262	346.703	311.420	348.172	1138.108	1052.623	1155.267	1239.521	1182.328	1063.922	2611.669	2478.601	2561.808	2662.570	2653.199	2699.418	
VS-24_03.mat	"upi"	341.208	540.293	187.413	191.827	182.286	182.286	206.197	172.119	830.936	439.817	1348.299	1380.317	612.808	380.496	2102.050	2042.071	2334.688	2501.571	1826.859	1793.784	3010.731	3108.372	3512.808	3434.139	2726.448	2279.577	
VS-24_03.mat	"UH0"	341.208	376.095	193.141	204.137	198.626	191.531	188.637	185.856	263.274	506.050	204.461	194.754	192.840	186.153	1883.253	2051.482	1705.923	1739.480	2001.425	1880.604	2999.002	3234.675	2785.402	2826.466	3002.603	3116.557	
VS-24_03.mat	"P"	376.095	480.662	200.740	183.090	183.090	183.090	183.090	221.921	1268.576	1472.881	1278.453	1402.704	1366.052	845.065	2377.378	2505.784	2360.436	2355.557	2668.662	2027.536	3430.720	3596.637	3521.623	3382.238	3497.038	3171.918	
VS-24_03.mat	"IH0"	480.662	540.293	182.309	212.536	184.539	177.122	170.476	165.152	378.580	369.826	383.131	380.027	372.526	387.575	1732.302	1535.282	1750.203	1811.487	1826.216	1753.850	2267.592	2228.797	2288.674	2335.140	2282.506	2209.164	
VS-24_05.mat	"vaa"	300.000	440.000	182.320	182.320	204.936	191.240	172.288	165.452	548.976	1172.199	372.557	392.153	433.957	375.182	1471.449	2747.738	1339.557	1009.523	1091.485	1171.266	2773.168	3520.611	2889.323	2643.976	2341.893	2472.046	
VS-24_05.mat	"kaan"	440.000	810.000	149.714	157.641	157.641	97.349	143.719	195.959	522.955	331.068	781.325	747.902	522.354	231.456	1395.363	1204.177	1796.779	1405.238	1259.019	1309.465	3018.410	2734.765	2864.709	3138.597	3143.732	3212.411	
VS-24_05.mat	"tupithxah"	810.000	1540.000	190.566	196.697	215.222	188.437	219.072	171.793	942.409	1088.046	901.250	844.021	1139.630	738.779	1870.316	2307.582	2055.172	1834.083	1703.066	1452.810	3033.008	3409.019	2938.777	2767.282	3023.908	3019.889	
VS-24_05.mat	"sil"	0.000	300.000	0	0	0	0	0	0	1229.714	1131.481	1064.124	1304.520	1304.910	1287.672	2355.784	2304.679	2212.785	2556.143	2297.756	2365.236	3474.535	3504.279	3391.110	3610.635	3455.495	3395.908	
VS-24_05.mat	"V"	300.000	370.000	201.416	201.416	201.416	207.072	203.534	195.876	684.425	1203.458	1138.441	494.419	240.559	343.572	1822.526	2821.570	2663.449	1679.683	979.124	973.945	3111.298	3503.361	3525.345	3152.477	2614.717	2752.425	
VS-24_05.mat	"AA1"	370.000	440.000	172.516	186.711	174.491	170.067	167.364	163.560	411.492	441.558	446.691	421.009	393.890	356.805	1113.771	1044.654	1059.103	1122.696	1157.890	1183.555	2435.915	2548.286	2263.248	2418.584	2478.171	2466.645	
VS-24_05.mat	"K"	440.000	560.000	157.641	156.931	159.583	159.583	159.583	159.583	552.257	288.942	340.588	356.866	782.814	975.021	1467.455	1180.536	1147.384	1274.107	1898.398	1820.880	2852.458	2650.381	2671.823	2851.536	3131.260	2982.031	
VS-24_05.mat	"AA1"	560.000	710.000	106.796	106.796	96.817	97.347	98.421	130.520	674.977	594.705	735.375	783.055	682.708	586.132	1410.897	1646.739	1463.324	1366.460	1313.879	1262.436	3067.697	2587.462	3094.628	3171.338	3196.328	3289.086	
VS-24_05.mat	"N"	710.000	810.000	194.661	191.246	191.187	194.458	196.734	199.549	263.314	361.848	284.222	227.632	219.792	221.760	1287.835	1225.242	1275.520	1301.917	1316.937	1315.386	3143.351	2933.907	3144.521	3358.847	3149.083	3141.593	
VS-24_05.mat	"T"	810.000	882.016	196.697	199.097	194.459	191.921	191.921	191.921	842.816	734.239	1109.958	590.300	829.532	947.214	2122.393	2010.380	2381.674	2202.538	2158.827	1869.918	3269.404	3318.031	3435.075	3132.410	3284.815	3141.099	
VS-24_05.mat	"UH0"	882.016	911.822	0	0	0	0	0	0	1322.699	1258.668	1489.660	1323.638	1285.128	1290.436	2404.482	2284.255	2445.758	2468.138	2463.301	2394.515	3572.565	3448.943	3718.777	3627.138	3571.876	3537.117	
VS-24_05.mat	"P"	911.822	1060.508	242.675	242.675	242.675	242.675	242.675	242.675	1183.126	1341.828	1242.295	1163.861	1070.217	1069.081	2301.321	2530.052	2493.090	2542.827	2093.387	1840.018	3268.079	3499.683	3486.145	3195.236	3276.038	2899.196	
VS-24_05.mat	"IH0"	1060.508	1114.939	209.153	237.274	217.120	204.226	197.739	191.305	305.808	279.999	335.604	344.714	288.538	280.194	1694.649	1473.521	1665.756	1777.034	1725.348	1815.204	2367.154	2394.081	2336.081	2403.824	2271.776	2418.478	
VS-24_05.mat	"TH"	1114.939	1340.000	186.636	186.636	186.636	186.636	186.636	186.636	1039.267	642.549	950.382	1133.375	1304.490	1180.167	1792.140	1854.489	1775.474	1884.196	1874.814	1571.108	2917.116	2763.610	2741.041	2914.735	3011.545	3144.613	
VS-24_05.mat	"HH"	1340.000	1380.000	0	0	0	0	0	0	1074.062	877.979	952.173	1037.046	1236.838	1285.361	1724.914	1640.920	1659.712	1628.847	1659.374	2034.687	2884.849	2650.489	2892.752	2912.118	2887.222	3074.561	
VS-24_05.mat	"AH0"	1380.000	1470.000	184.817	211.244	168.538	173.830	173.830	173.830	708.095	611.340	704.733	698.723	613.049	893.187	1366.869	1442.131	1398.274	1354.594	1315.370	1313.649	3093.854	3013.072	3102.795	2912.413	3184.130	3221.249	
VS-24_05.mat	"HH"	1470.000	1540.000	170.405	184.328	172.635	157.101	157.645	157.645	752.940	1118.994	869.976	524.957	636.673	610.968	1566.411	1677.135	2075.372	1374.297	1364.028	1379.165	2945.319	3369.300	3287.708	2627.614	2694.423	2749.729	
VS-24_05.mat	"upi"	882.016	1114.939	209.751	209.751	209.751	209.751	240.373	204.538	998.603	1329.094	1285.919	1130.549	947.748	310.663	2175.658	2429.556	2556.168	2416.136	1759.332	1726.119	3099.028	3505.702	3556.036	3238.842	2848.332	2356.698	
VS-24_05.mat	"UH0"	882.016	911.822	0	0	0	0	0	0	1322.699	1258.668	1489.660	1323.638	1285.128	1290.436	2404.482	2284.255	2445.758	2468.138	2463.301	2394.515	3572.565	3448.943	3718.777	3627.138	3571.876	3537.117	
VS-24_05.mat	"P"	911.822	1060.508	242.675	242.675	242.675	242.675	242.675	242.675	1183.126	1341.828	1242.295	1163.861	1070.217	1069.081	2301.321	2530.052	2493.090	2542.827	2093.387	1840.018	3268.079	3499.683	3486.145	3195.236	3276.038	2899.196	
VS-24_05.mat	"IH0"	1060.508	1114.939	209.153	237.274	217.120	204.226	197.739	191.305	305.808	279.999	335.604	344.714	288.538	280.194	1694.649	1473.521	1665.756	1777.034	1725.348	1815.204	2367.154	2394.081	2336.081	2403.824	2271.776	2418.478	
VS-24_07.mat	"xas"	30.000	290.000	192.627	192.627	239.877	195.145	165.282	165.282	986.249	1056.920	645.033	563.956	1261.739	1385.268	1892.039	2066.913	1428.012	1409.205	2346.825	2189.949	3115.979	3291.786	2850.279	2694.345	3381.425	3353.870	
VS-24_07.mat	"karu"	290.000	610.000	206.747	206.747	305.823	198.341	185.729	173.165	770.160	1352.156	944.225	556.159	520.506	479.709	1661.926	2470.839	1951.950	1490.221	1264.779	1138.242	2877.825	3814.929	2796.588	2518.271	2613.558	2647.795	
VS-24_07.mat	"nuu"	610.000	800.000	159.006	166.037	156.704	155.222	154.695	154.695	407.894	443.141	393.222	308.417	417.781	478.217	1244.147	1055.752	1097.661	1234.491	1323.475	1506.738	2695.093	2499.511	2565.220	2740.677	2728.976	2938.930	
VS-24_07.mat	"aah"	1700.000	1760.000	0	0	0	0	0	0	943.389	1576.537	219.177	209.768	885.530	1712.716	2207.218	2618.689	1864.875	1674.692	2131.141	2679.227	3318.792	3720.657	2798.670	2782.577	3199.631	3999.096	
VS-24_07.mat	"nukyaati"	2180.000	3200.000	168.235	186.164	186.768	165.813	160.465	155.433	589.180	1081.321	781.007	377.616	375.603	330.487	1441.135	2176.257	1625.111	1122.826	997.170	1282.602	2742.077	3310.726	2703.431	2541.313	2458.709	2696.040	
VS-24_07.mat	"iikam"	5498.450	5939.032	128.933	83.587	146.467	146.553	148.669	145.206	394.423	340.494	337.452	313.497	666.966	312.271	2052.401	2310.392	2318.776	2289.231	2155.712	1185.663	2863.016	2943.248	2865.949	3092.781	2796.653	2608.102	
VS-24_07.mat	"sil"	0.000	30.000	0	0	0	0	0	0	1183.791	1183.791	1183.791	1183.791	1183.791	1183.791	2405.393	2405.393	2405.393	2405.393	2405.393	2405.393	3692.544	3692.544	3692.544	3692.544	3692.544	3692.544	
VS-24_07.mat	"HH"	30.000	130.000	244.136	244.136	244.136	244.136	244.136	244.136	859.241	969.260	1266.862	781.663	644.984	592.504	1764.838	2214.765	2310.729	1400.350	1462.227	1403.209	3092.395	3210.277	3454.074	3117.526	2881.992	2777.018	
VS-24_07.mat	"AH0"	130.000	200.000	192.293	217.754	199.746	190.427	181.874	171.262	659.739	651.580	601.263	551.159	479.472	977.758	1586.070	1426.901	1435.951	1378.099	1388.480	2254.497	2775.125	2624.286	2589.316	2594.550	2941.408	3119.083	
VS-24_07.mat	"SH"	200.000	290.000	160.221	160.221	160.221	160.221	160.221	160.221	1379.508	1377.115	1376.780	1150.816	1496.795	1489.821	2272.443	2483.314	2297.001	2054.576	2307.692	2214.980	3406.619	3521.493	3421.963	3431.399	3412.132	3242.241	
VS-24_07.mat	"K"	290.000	390.000	371.919	371.919	371.919	371.919	371.919	371.919	1328.796	1230.120	1333.236	1448.238	1573.955	1092.302	2355.807	2050.150	2450.263	2881.363	2697.550	1754.163	3531.806	3404.833	3748.901	4268.435	3616.022	2680.279	
VS-24_07.mat	"AH0"	390.000	510.000	215.201	287.892	210.682	195.709	190.837	188.692	532.237	479.976	541.513	564.398	551.749	524.812	1485.917	1679.585	1571.953	1500.826	1382.225	1292.276	2528.889	2469.008	2487.359	2518.124	2546.625	2622.545	
VS-24_07.mat	"R"	510.000	580.000	179.280	185.696	182.724	178.949	175.529	173.465	507.803	520.861	516.627	504.246	505.161	492.631	1216.984	1256.643	1239.987	1215.390	1200.275	1174.861	2618.086	2580.146	2649.797	2596.829	2608.429	2653.821	
VS-24_07.mat	"UH0"	580.000	610.000	170.970	172.133	171.432	171.078	170.422	169.753	457.703	475.096	459.411	457.346	451.396	444.483	1079.697	1137.513	1103.367	1064.928	1044.676	1045.307	2680.552	2731.463	2733.835	2689.727	2649.017	2602.331	
VS-24_07.mat	"N"	610.000	640.000	166.730	169.103	167.898	166.703	165.584	164.367	438.920	437.069	429.365	432.199	442.836	451.700	1046.348	1039.609	1038.849	1034.300	1043.313	1073.135	2497.481	2533.556	2494.425	2481.656	2481.415	2492.030	
VS-24_07.mat	"UW1"	640.000	800.000	156.510	160.140	153.916	155.298	155.298	155.298	402.212	412.877	336.597	338.994	445.130	475.453	1281.236	1088.769	1153.269	1310.182	1315.278	1536.502	2731.790	2531.674	2678.233	2687.930	2796.134	2956.504	
VS-24_07.mat	"AA1"	1700.000	1730.000	0	0	0	0	0	0	788.483	1877.761	1308.979	217.993	221.027	214.750	2144.583	2791.351	2458.687	1826.356	1902.387	1695.556	3185.043	3896.407	3571.583	2838.861	2764.938	2792.238	
VS-24_07.mat	"HH"	1730.000	1760.000	0	0	0	0	0	0	1074.654	204.890	181.387	1481.370	1693.465	1729.832	2249.601	1640.221	1725.157	2478.285	2576.566	2776.858	3435.468	2773.909	2756.729	3570.723	3830.474	4170.601	
VS-24_07.mat	"N"	2180.000	2230.000	205.229	205.229	205.229	205.229	202.007	206.190	801.545	964.121	775.899	1272.304	559.467	419.551	1598.042	1489.565	1563.766	1548.194	1878.796	1499.352	3019.301	3014.464	2980.534	2965.258	3155.671	2963.424	
VS-24_07.mat	"UH0"	2230.000	2260.000	193.800	203.157	198.953	194.446	189.198	183.333	513.649	577.584	566.895	492.436	445.708	482.124	1579.069	1539.569	1566.184	1564.102	1477.656	1723.617	2985.658	2998.343	2984.083	2963.800	2973.655	3005.591	
VS-24_07.mat	"K"	2260.000	2410.000	167.991	167.991	167.991	167.991	167.991	167.991	1333.548	1165.670	1321.842	1526.833	1303.021	1366.008	2505.815	2521.754	2857.892	2868.568	2002.197	2289.029	3489.355	3423.474	3651.754	3618.111	3339.569	3424.305	
VS-24_07.mat	"Y"	2410.000	2470.000	249.497	249.497	249.497	249.497	249.497	249.497	1091.892	1473.332	1339.887	1304.928	880.838	471.290	1904.969	2202.349	2169.069	1907.575	1655.902	1584.886	2905.363	3267.159	3370.639	3005.816	2494.032	2398.231	
VS-24_07.mat	"AA1"	2470.000	2510.000	200.904	230.987	206.211	192.754	188.316	184.919	535.013	498.455	534.195	547.339	550.121	547.199	1476.173	1511.030	1503.342	1480.335	1451.590	1435.244	2490.579	2417.823	2463.841	2493.973	2526.559	2551.726	
VS-24_07.mat	"T"	2510.000	2560.000	179.103	183.087	182.145	181.141	178.032	171.321	502.371	546.455	538.758	510.128	485.643	433.248	1290.946	1420.070	1350.199	1232.101	1217.734	1229.183	2484.041	2595.495	2581.032	2525.466	2366.836	2352.477	
VS-24_07.mat	"IH0"	2560.000	3200.000	161.825	168.262	162.731	161.628	157.586	152.252	363.533	410.464	340.640	395.354	344.353	326.516	1139.196	1205.610	1046.132	1026.556	917.291	1496.905	2553.336	2407.149	2612.511	2453.159	2422.415	2866.450	
VS-24_07.mat	"IY1"	5498.450	5698.419	119.157	78.152	88.188	102.964	170.668	156.825	334.432	343.504	338.081	341.671	338.545	310.846	2317.253	2316.946	2302.700	2321.682	2307.606	2335.049	2989.963	2904.826	2967.572	2960.292	2824.964	3281.596	
VS-24_07.mat	"K"	5698.419	5815.899	138.581	138.581	138.581	138.581	138.581	138.581	547.160	320.857	320.510	304.018	686.437	1080.211	2299.033	2347.815	2317.476	2133.587	2308.362	2376.471	2957.556	2959.118	2983.427	2670.771	2890.372	3240.676	
VS-24_07.mat	"AH0"	5815.899	5884.808	147.100	147.100	149.389	147.381	146.506	145.582	423.371	404.717	424.711	465.418	452.664	374.724	1536.979	2081.075	1866.116	1542.853	1188.219	1028.887	2516.854	2515.442	2458.006	2480.671	2504.344	2610.456	
VS-24_07.mat	"M"	5884.808	5939.032	144.557	144.754	146.315	147.691	144.593	139.579	242.133	290.312	255.448	226.585	227.345	211.864	1195.720	1102.783	1035.738	1119.297	1112.353	1558.172	2648.721	2623.888	2530.785	2609.481	2531.329	2912.965	
VS-24_07.mat	"iika"	5498.450	5884.808	125.808	82.971	133.179	153.072	153.072	147.100	415.793	340.872	340.402	317.558	663.840	432.070	2171.376	2310.119	2315.875	2338.129	2302.837	1600.416	2892.946	2934.391	2903.107	3122.172	2959.406	2565.854	
VS-24_07.mat	"IY1"	5498.450	5698.419	119.157	78.152	88.188	102.964	170.668	156.825	334.432	343.504	338.081	341.671	338.545	310.846	2317.253	2316.946	2302.700	2321.682	2307.606	2335.049	2989.963	2904.826	2967.572	2960.292	2824.964	3281.596	
VS-24_07.mat	"K"	5698.419	5815.899	138.581	138.581	138.581	138.581	138.581	138.581	547.160	320.857	320.510	304.018	686.437	1080.211	2299.033	2347.815	2317.476	2133.587	2308.362	2376.471	2957.556	2959.118	2983.427	2670.771	2890.372	3240.676	
VS-24_07.mat	"AH0"	5815.899	5884.808	147.100	147.100	149.389	147.381	146.506	145.582	423.371	404.717	424.711	465.418	452.664	374.724	1536.979	2081.075	1866.116	1542.853	1188.219	1028.887	2516.854	2515.442	2458.006	2480.671	2504.344	2610.456	
VS-33_13.mat	"iikam"	163.840	850.000	119.278	183.256	112.474	134.337	73.009	101.830	347.418	431.073	266.686	496.921	286.550	253.718	1736.424	2233.815	2456.942	2013.745	887.428	1086.145	2913.533	3119.276	2958.234	2895.327	2743.835	2850.625	
VS-33_13.mat	"patas"	1360.000	1700.000	186.960	186.960	186.960	186.960	186.960	186.960	982.996	1132.042	583.753	937.496	753.278	1480.445	2305.392	2245.833	1663.105	2235.692	2513.426	2845.624	3621.797	3251.482	3189.172	3796.432	3773.876	4082.070	
VS-33_13.mat	"sil"	0.000	163.840	0	0	0	0	0	0	875.940	930.680	1054.114	1084.137	766.776	607.616	2163.988	2325.894	2266.052	2293.825	2229.304	1866.210	3261.157	3224.353	3341.053	3301.518	3404.737	3022.256	
VS-33_13.mat	"IY1"	163.840	376.206	142.101	278.801	293.746	89.501	92.969	90.562	383.510	615.194	399.133	318.037	302.862	291.982	2306.856	1903.079	2369.524	2403.007	2382.432	2484.512	3069.037	3238.382	3139.328	3020.114	2971.736	2975.406	
